"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AY1","CALL_SIGN","CIG","DEW","EQD","GA1","GF1","IA1","IA2","KA1","MA1","MD1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","UA1","VIS","WG1","WND"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-11T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"50,1","V020","SYN0059705/","FM-12","99999,9","4","+0000,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-12T09:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"45,1","V020",,"FM-12","99999,9","4","-0010,1",,"000000,1,N,9",,"170,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-12T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00015,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0000,1",,,"43,1","V020","SYN00570000","FM-12","99999,9","4","-0010,1",,"000000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-13T00:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","-0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","-0010,1",,"000500,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-13T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","+0000,1",,"000500,1,N,9",,"170,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-13T12:00:00","4","FM-12","99999","V020","99,9999,2,9","5,1,99,9","99999","00015,1,C,N","+0000,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0010,1",,,"43,1","V020","SYN00579701","FM-12","99999,9","4","+0000,1",,"000100,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-14T03:00:00","4","FM-12","99999","V020","24,0010,9,1","2,1,99,9","99999","22000,1,C,N","-0030,1","Q01  00103PRCP99",,"02,99,1,02,1,08,1,00025,1,00,1,00,1",,,"999,N,-0040,1",,,"02,1","V020","SYN00570154","FM-12","99999,9","4","+0010,1",,"023000,1,N,9",,"170,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-14T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","00030,1,C,N","+0000,1",,,"05,99,1,05,1,02,1,00025,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0060,1",,"008000,1,N,9",,"170,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-15T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00015,1,C,N","+0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0070,1",,,"45,1","V020","SYN00570007","FM-12","99999,9","4","+0010,1",,"000100,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-16T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","99999,9,9,N","+0000,1",,,"08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","+0010,1",,"004000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-18T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","00030,1,C,N","-0010,1",,,"07,99,1,05,1,02,1,00025,1,06,1,00,1",,,,,,"40,1","V020",,"FM-12","99999,9","4","+0000,1",,"000500,1,N,9",,"160,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-18T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","03600,1,C,N","-0010,1",,,"05,99,1,02,1,05,1,00025,1,07,1,99,9",,,,,,"42,1","V020",,"FM-12","99999,9","4","+0000,1",,"000100,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-19T00:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","00030,1,C,N","-0020,1",,,"08,99,1,08,1,05,1,00025,1,99,9,99,9",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0020,1",,"008000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-19T06:00:00","4","FM-12","99999","V020",,"1,1,99,9","99999","00015,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","+0000,1",,"000100,1,N,9","99,99,00,99,99,9","170,1,N,0051,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-20T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"01,99,1,01,1,05,1,00250,1,00,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","-0050,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-21T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","03600,1,C,N","-0010,1",,,"05,99,1,02,1,02,1,00150,1,06,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0030,1",,"023000,1,N,9",,"180,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-22T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","-0030,1",,"020000,1,N,9",,"110,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-22T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00030,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"45,1","V020",,"FM-12","99999,9","4","+0000,1",,"000500,1,N,9",,"010,1,N,0036,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-22T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00015,1,C,N","-0020,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0010,1",,,"43,1","V020","SYN00570001","FM-12","99999,9","4","-0010,1",,"000000,1,N,9",,"140,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-23T06:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","00600,1,C,N","-0020,1",,,"08,99,1,08,1,08,1,00025,1,00,1,00,1",,,,,,,"V020",,"FM-12","99999,9","4","-0010,1",,"000300,1,N,9",,"999,9,9,9999,9"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-23T12:00:00","4","FM-12","99999","V020","99,9999,2,9","4,1,99,9","99999","22000,1,C,N","-0020,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,"999,M,+0030,1",,,"40,1","V020","SYN00579703","FM-12","99999,9","4","-0020,1",,"000100,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-24T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0020,1",,,"02,99,1,01,1,02,1,00250,1,00,1,01,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0020,1",,"025000,1,N,9",,"160,1,N,0051,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-24T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","00015,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0040,1",,,"47,1","V020","SYN00570004","FM-12","99999,9","4","-0010,1",,"000100,1,N,9",,"999,9,9,9999,9"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-25T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0040,1",,"025000,1,N,9","99,99,00,99,99,9","360,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-25T03:00:00","4","FM-12","99999","V020","24,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0060,1","Q01  00003PRCP99",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,-0050,1",,,"02,1","V020","SYN00570055","FM-12","99999,9","4","-0020,1",,"025000,1,N,9",,"090,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-25T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","00015,1,C,N","-0010,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,"999,M,+0030,1",,,"47,1","V020","SYN00570003","FM-12","99999,9","4","-0010,1",,"000100,1,N,9",,"180,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-26T03:00:00","4","FM-12","99999","V020","24,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0110,1","Q01  00003PRCP99",,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,-0070,1",,,"02,1","V020","SYN00570057","FM-12","99999,9","4","-0020,1",,"025000,1,N,9",,"160,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-26T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+9999,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+9999,9",,"025000,1,N,9",,"160,1,N,0077,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-27T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0080,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,,,,"01,1","V020","SYN00512150","FM-12","99999,9","4","-0040,1",,"020000,1,N,9",,"360,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-27T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0050,1",,,"02,99,1,02,1,02,1,00150,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","+0010,1",,"023000,1,N,9",,"140,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-28T12:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","-0040,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","-0040,1",,"000100,1,N,9",,"180,1,N,0051,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-29T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0210,1","Q01+000022SCOTLC",,"02,99,1,00,1,00,1,99999,9,00,1,09,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0030,1",,"025000,1,N,9",,"180,1,N,0036,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-29T12:00:00","4","FM-12","99999","V020","99,0000,9,1","2,1,99,9","99999","09000,1,C,N","-0030,2","Q01+027023ATOD  ",,"07,99,1,02,1,02,1,00025,1,00,1,08,1",,,"999,M,+0040,1",,,"41,1","V020","SYN00570004","FM-12","99999,9","4","-0030,1",,"000200,1,N,9",,"360,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-30T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0100,1","Q01+000012SCOTLC",,"01,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0030,1",,"020000,1,N,9",,"360,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-11-30T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","00030,1,C,N","-0030,1",,,"08,99,1,05,1,05,1,00025,1,01,1,00,1",,,"999,M,+0040,1",,,"02,1","V020","SYN00570004","FM-12","99999,9","4","-0020,1",,"010000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-01T00:00:00","4","FM-12","99999","V020",,"1,1,99,9","99999","22000,1,C,N","-0050,1",,,"03,99,1,03,1,07,1,00025,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","-0050,1",,"004000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-01T06:00:00","4","FM-12","99999","V020",,"4,1,99,9","99999","00015,1,C,N","-0040,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"47,1","V020",,"FM-12","99999,9","4","-0040,1",,"000100,1,N,9",,"170,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-01T12:00:00","4","FM-12","99999","V020","99,0000,9,1","4,1,99,9","99999","03600,1,C,N","-0030,1",,,"08,99,1,01,1,05,1,00025,1,01,1,00,1",,,"999,M,-0020,1",,,"02,1","V020","SYN00570052","FM-12","99999,9","4","-0030,1",,"010000,1,N,9",,"180,1,N,0005,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-02T06:00:00","4","FM-12","99999","V020",,"7,1,99,9","99999","00030,1,C,N","-0030,1",,"09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,,"71,1","V020",,"FM-12","99999,9","4","-0030,1",,"000300,1,N,9",,"170,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-03T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0030,1",,,"01,99,1,01,1,02,1,00250,1,00,1,00,1",,,,,,"03,1","V020",,"FM-12","99999,9","4","-0010,1",,"025000,1,N,9",,"140,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-04T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0110,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0020,1",,"025000,1,N,9",,"180,1,N,0031,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-04T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0040,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0030,1",,,"02,1","V020","SYN00570003","FM-12","99999,9","4","-0030,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-05T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0100,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0070,1",,"025000,1,N,9",,"160,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-05T09:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+9999,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+9999,9",,"025000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-06T00:00:00","4","FM-12","99999","V020",,"6,1,99,9","99999","22000,1,C,N","+0000,1",,,"03,99,1,99,9,99,9,99999,9,05,1,04,1",,,,,,"60,1","V020",,"FM-12","99999,9","4","+0200,1",,"000300,1,N,9",,"999,9,9,9999,9"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-06T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0080,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0060,1",,,"02,1","V020","SYN00570006","FM-12","99999,9","4","-0020,1",,"025000,1,N,9",,"180,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-07T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0050,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","-0010,1",,"023000,1,N,9",,"360,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-08T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0080,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0030,1",,"018000,1,N,9",,"360,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-08T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0050,1",,,"02,1","V020","SYN00570005","FM-12","99999,9","4","-0030,1",,"023000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-09T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0030,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","-0010,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-10T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0070,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0070,1",,"025000,1,N,9",,"180,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-10T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0070,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0080,1",,,"02,1","V020","SYN00570008","FM-12","99999,9","4","-0020,1",,"023000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-11T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0040,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0060,1",,,"02,1","V020","SYN00570006","FM-12","99999,9","4","-0010,1",,"015000,1,N,9",,"360,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-12T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","-0010,1",,"020000,1,N,9",,"010,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-14T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+9999,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+9999,9",,"015000,1,N,9",,"360,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-14T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0080,1",,"025000,1,N,9",,"160,1,N,0057,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-14T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0080,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0100,1",,,"02,1","V020","SYN00570010","FM-12","99999,9","4","+0000,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-16T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0080,1",,,"02,99,1,02,1,00,1,02250,1,07,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0040,1",,"015000,1,N,9",,"360,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-16T12:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0090,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0060,1",,,"02,1","V020","SYN0119//   7/006","FM-12","99999,9","4","-0020,1",,"015000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-17T06:00:00","4","FM-12","99999","V020",,"2,1,99,9","99999","22000,1,C,N","-0040,1",,,"04,99,1,01,1,00,1,02250,1,04,1,02,1",,,,,,"01,1","V020",,"FM-12","99999,9","4","+0030,1",,"025000,1,N,9",,"130,1,N,0010,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-17T12:00:00","4","FM-12","99999","V020","99,0000,9,1","2,1,99,9","99999","22000,1,C,N","-0060,1",,,"01,99,1,01,1,02,1,00800,1,00,1,00,1",,,"999,M,+0050,1",,,"02,1","V020","SYN00570005","FM-12","99999,9","4","-0030,1",,"020000,1,N,9",,"999,1,C,0000,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-18T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0090,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0070,1",,"015000,1,N,9",,"350,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-18T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0040,1",,"025000,1,N,9",,"180,1,N,0046,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-19T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0050,1",,,"01,99,1,01,1,02,1,00025,1,00,1,00,1",,,"999,M,+0070,1",,,"02,1","V020","SYN00570007","FM-12","99999,9","4","-0010,1",,"020000,1,N,9",,"360,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-20T12:00:00","4","FM-12","99999","V020","99,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0050,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,M,+0080,1",,,"02,1","V020","SYN00570008","FM-12","99999,9","4","+0000,1",,"020000,1,N,9",,"310,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-21T12:00:00","4","FM-12","99999","V020","99,0000,9,1","1,1,99,9","99999","22000,1,C,N","+9999,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020","SYN00570008","FM-12","99999,9","4","+9999,9",,"999999,9,N,9",,"360,1,N,0021,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-23T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+9999,9",,,"01,99,1,01,1,00,1,02250,1,07,1,00,1",,,,,,"03,1","V020","SYN002//","FM-12","99999,9","4","-0030,1",,"008000,1,N,9",,"040,1,N,0041,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-24T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0100,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","-0040,1",,"008000,1,N,9",,"310,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-25T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0050,1","Q01+004323WOSPD Q02+000022SCOTLC",,"02,99,1,00,1,00,1,99999,9,00,1,09,1",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0060,1",,"030000,1,N,9",,"140,1,N,0432,2"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1978-12-26T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0060,1",,,"01,99,1,00,1,00,1,00025,1,99,9,99,9",,,,,,"02,1","V020",,"FM-12","99999,9","4","+0030,1",,"025000,1,N,9",,"170,1,N,0051,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1979-01-06T06:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","+0010,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"00,1","V020",,"FM-12","99999,9","4","+0030,1",,"025000,1,N,9",,"140,1,N,0026,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1979-01-07T03:00:00","4","FM-12","99999","V020","24,0000,9,1","0,1,99,9","99999","22000,1,C,N","-0100,1","Q01  00003PRCP99Q02 +00702ATMN  ",,"01,99,1,00,1,00,1,99999,9,00,1,01,1",,,"999,N,+9999,9",,,"03,1","V020","SYN00570007","FM-12","99999,9","4","+0010,1",,"025000,1,N,9",,"230,1,N,0015,1"
"44461099999","SYANGBOCHE, NP","27.817","86.717","3700.0","1979-01-12T00:00:00","4","FM-12","99999","V020",,"0,1,99,9","99999","22000,1,C,N","-0030,1",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"00,1","V020",,"FM-12","99999,9","4","-0030,1",,"003000,1,N,9",,"999,1,C,0000,1"
