FID,id_punto,agno,pre_anual,geom
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-df6,42540,1997,1500.2,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-df4,42540,1998,1655.8,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-df2,42540,1999,1809,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-df0,42540,2000,1331.5,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-def,42540,2001,1597.3,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ded,42540,2002,1536.6,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-deb,42540,2003,1635.8,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ddb,42540,2004,1818.4,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd9,42540,2005,1259.2,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd7,42540,2006,1525.8,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd6,42540,2007,1506.8,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd4,42540,2008,1540.8,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd2,42540,2009,1327.3,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dd0,42540,2010,1493.7,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dce,42540,2011,1867.4,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dcc,42540,2012,1699.3,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dcb,42540,2013,1011.9,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc9,42540,2014,1128.9,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc7,42540,2015,863.5,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc5,42540,2016,1024.4,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc3,42540,2017,906.3,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc2,42540,2018,845.1,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dc0,42540,2019,1146.5,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dbe,42540,2020,1529.3,POINT (9489986.590126572 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dbc,42541,1901,1395,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dba,42541,1902,1949.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-db8,42541,1903,1508.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-db7,42541,1904,1586,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-db5,42541,1905,2490.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-db3,42541,1906,1928.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-db1,42541,1907,1485.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-daf,42541,1908,1228.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dad,42541,1909,1842,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-dac,42541,1910,1794.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-daa,42541,1911,1830.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-da8,42541,1912,1329.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-da6,42541,1913,2197.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-da4,42541,1914,1916.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-da3,42541,1915,2369.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-da1,42541,1916,1840.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d9f,42541,1917,1387.2,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d9d,42541,1918,1826.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d9b,42541,1919,1294.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d99,42541,1920,1131.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d98,42541,1921,1552.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d96,42541,1922,2125.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d94,42541,1923,1447.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d92,42541,1924,1781.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d90,42541,1925,2214.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d8f,42541,1926,1815.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d8d,42541,1927,1209.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d8b,42541,1928,1643.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d89,42541,1929,1838.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d88,42541,1930,1133.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d86,42541,1931,1675.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d84,42541,1932,1237.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d82,42541,1933,1850.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d80,42541,1934,1475.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d7f,42541,1935,1204.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d7d,42541,1936,1852.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d7b,42541,1937,1997.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d79,42541,1938,2155.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d77,42541,1939,1410.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d75,42541,1940,1841,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d74,42541,1941,1605.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d72,42541,1942,1661.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d70,42541,1943,1712.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d6e,42541,1944,1759.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d6c,42541,1945,2018.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d6b,42541,1946,1916,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d69,42541,1947,1488.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d67,42541,1948,2013.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d65,42541,1949,2444.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d63,42541,1950,1615.2,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d61,42541,1951,1418.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d60,42541,1952,1800.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d5e,42541,1953,1837.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d5c,42541,1954,1515,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d49,42541,1955,1755.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d47,42541,1956,1672.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d45,42541,1957,1219.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d43,42541,1958,1602.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d41,42541,1959,1000.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d3f,42541,1960,1350,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d3d,42541,1961,1196.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d3b,42541,1962,2099.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d3a,42541,1963,1674.2,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d38,42541,1964,1417.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d36,42541,1965,1566.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d34,42541,1966,1425.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d32,42541,1967,1205.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d31,42541,1968,1344.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d2f,42541,1969,1621.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d2d,42541,1970,1602.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d2b,42541,1971,1996.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d29,42541,1972,1032,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d27,42541,1973,1564.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d26,42541,1974,1958.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d24,42541,1975,1444.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d22,42541,1976,1370,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d20,42541,1977,1147.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d1e,42541,1978,1569.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d1d,42541,1979,1528.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d1b,42541,1980,1420,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d19,42541,1981,1896.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d17,42541,1982,1250.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d15,42541,1983,1598.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d13,42541,1984,1842.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d12,42541,1985,2048.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d10,42541,1986,1566.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d0e,42541,1987,2040.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d0c,42541,1988,1554.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d0a,42541,1989,1380.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d08,42541,1990,1261.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d07,42541,1991,995.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d05,42541,1992,764.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d03,42541,1993,885.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-d01,42541,1994,1083.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cff,42541,1995,998.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cfe,42541,1996,984.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cfc,42541,1997,1520.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cfa,42541,1998,1694.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cf8,42541,1999,1877.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cf6,42541,2000,1344.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cf4,42541,2001,1592.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cf3,42541,2002,1599.8,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cf1,42541,2003,1700.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cef,42541,2004,1862.6,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ced,42541,2005,1278.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cec,42541,2006,1574.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cea,42541,2007,1599,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce8,42541,2008,1507.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce6,42541,2009,1396.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce5,42541,2010,1595.2,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce4,42541,2011,1850.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce3,42541,2012,1648.7,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce2,42541,2013,1011.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce1,42541,2014,1128.9,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ce0,42541,2015,863.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cdf,42541,2016,1024.4,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cdd,42541,2017,906.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cdc,42541,2018,845.1,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cda,42541,2019,1146.5,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cd8,42541,2020,1529.3,POINT (9545646.335523209 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cd6,42542,1901,1361.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cd5,42542,1902,1862.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cd3,42542,1903,1465.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cd1,42542,1904,1521.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ccf,42542,1905,2307,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ccd,42542,1906,1805.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cc3,42542,1907,1457.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cc1,42542,1908,1205.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cbf,42542,1909,1748,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cbd,42542,1910,1717.7,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cbb,42542,1911,1761.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cba,42542,1912,1310.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cb8,42542,1913,2095.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cb6,42542,1914,1798.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cb4,42542,1915,2216,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cb2,42542,1916,1739.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cb1,42542,1917,1379.8,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-caf,42542,1918,1739.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cad,42542,1919,1272.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-cab,42542,1920,1141.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca9,42542,1921,1496.4,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca8,42542,1922,2021.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca6,42542,1923,1416.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca4,42542,1924,1703.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca2,42542,1925,2057.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-ca0,42542,1926,1726.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c9e,42542,1927,1188.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c9d,42542,1928,1564.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c9b,42542,1929,1760,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c99,42542,1930,1124.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c97,42542,1931,1606.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c95,42542,1932,1217.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c94,42542,1933,1776.8,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c92,42542,1934,1436.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c90,42542,1935,1163.4,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c8e,42542,1936,1803.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c8c,42542,1937,1897,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c8b,42542,1938,2113.8,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c89,42542,1939,1357.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c87,42542,1940,1796.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c85,42542,1941,1459.7,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c83,42542,1942,1512.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c82,42542,1943,1558.7,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c80,42542,1944,1596.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c7e,42542,1945,1929.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c7c,42542,1946,1716.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c7a,42542,1947,1423.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c79,42542,1948,1481.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c77,42542,1949,1996.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c75,42542,1950,1368.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c73,42542,1951,1333.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c71,42542,1952,1606.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c6f,42542,1953,1610.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c6e,42542,1954,1349.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c6c,42542,1955,1464.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c6a,42542,1956,1808.7,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c68,42542,1957,1037.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c66,42542,1958,1427.1,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c65,42542,1959,1160.8,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c64,42542,1960,1390.3,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c63,42542,1961,1353.5,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c62,42542,1962,1196.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c61,42542,1963,1587.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c60,42542,1964,1496.2,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5f,42542,1965,1767.7,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5e,42542,1966,1530.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5d,42542,1967,1186.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5c,42542,1968,1247.9,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5b,42542,1969,1374.6,POINT (9601306.080919845 3092272.122885534)
pre_anual_espacial_p.fid--5ff12b53_179f50306d0_-c5a,42542,1970,1494.8,POINT (9601306.080919845 3092272.122885534)
