FID,id_punto,agno,temp_anual,geom
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b8,41299,1996,14.92,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b7,41299,1997,14.05,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b6,41299,1998,15.02,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b5,41299,1999,15.61,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b4,41299,2000,15.08,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b3,41299,2001,15.31,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b2,41299,2002,15.36,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b1,41299,2003,15.18,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52b0,41299,2004,15.6,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52af,41299,2005,15.11,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52ae,41299,2006,15.75,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52ad,41299,2007,15.45,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52ac,41299,2008,15.23,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52ab,41299,2009,15.75,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52aa,41299,2010,15.82,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a9,41299,2011,15.05,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a8,41299,2012,15.1,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a7,41299,2013,13.85,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a6,41299,2014,14.08,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a5,41299,2015,15.14,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a4,41299,2016,15.24,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a3,41299,2017,15.14,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a2,41299,2018,14.52,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a1,41299,2019,14.78,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-52a0,41299,2020,14.32,POINT (9156028.117746752 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529f,41300,1901,8.73,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529e,41300,1902,8.77,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529d,41300,1903,8.69,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529c,41300,1904,8.53,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529b,41300,1905,7.79,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-529a,41300,1906,8.55,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5299,41300,1907,8.3,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5298,41300,1908,8.93,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5297,41300,1909,9.06,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5296,41300,1910,8.27,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5295,41300,1911,8.24,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5294,41300,1912,8.06,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5293,41300,1913,7.72,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5292,41300,1914,7.99,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5291,41300,1915,8.82,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5290,41300,1916,8.71,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528f,41300,1917,7.6,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528e,41300,1918,8.19,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528d,41300,1919,7.88,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528c,41300,1920,8.15,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528b,41300,1921,8.25,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-528a,41300,1922,8.64,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5289,41300,1923,8.78,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5288,41300,1924,8.81,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5287,41300,1925,8.17,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5286,41300,1926,8.05,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5285,41300,1927,8.15,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5284,41300,1928,8.74,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5283,41300,1929,8.55,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5282,41300,1930,8.36,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5281,41300,1931,8.78,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5280,41300,1932,8.83,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527f,41300,1933,8.26,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527e,41300,1934,8.55,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527d,41300,1935,8.45,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527c,41300,1936,7.96,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527b,41300,1937,8.24,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-527a,41300,1938,8.49,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5279,41300,1939,8.5,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5278,41300,1940,8.32,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5277,41300,1941,9.3,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5276,41300,1942,8.99,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5275,41300,1943,9.01,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5274,41300,1944,8.76,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5273,41300,1945,8.44,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5272,41300,1946,9.13,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5271,41300,1947,9.24,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5270,41300,1948,8.87,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526f,41300,1949,8.8,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526e,41300,1950,8.55,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526d,41300,1951,9.03,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526c,41300,1952,8.98,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526b,41300,1953,9.35,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-526a,41300,1954,8.93,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5269,41300,1955,8.83,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5268,41300,1956,9.05,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5267,41300,1957,8.78,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5266,41300,1958,9.32,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5265,41300,1959,8.89,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5264,41300,1960,8.97,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5263,41300,1961,8.63,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5262,41300,1962,8.69,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5261,41300,1963,8.72,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5260,41300,1964,9,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525f,41300,1965,8.41,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525e,41300,1966,9.07,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525d,41300,1967,8.4,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525c,41300,1968,8.42,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525b,41300,1969,9.2,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-525a,41300,1970,9.04,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5259,41300,1971,8.11,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5258,41300,1972,8.51,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5257,41300,1973,8.48,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5256,41300,1974,8.57,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5255,41300,1975,8.12,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5254,41300,1976,8.27,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5253,41300,1977,8.27,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5252,41300,1978,8.1,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5251,41300,1979,8.65,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5250,41300,1980,8.8,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524f,41300,1981,8.45,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524e,41300,1982,8.47,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524d,41300,1983,8.22,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524c,41300,1984,8.81,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524b,41300,1985,8.94,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-524a,41300,1986,8.22,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5249,41300,1987,9.04,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5248,41300,1988,9.14,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5247,41300,1989,8.39,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5246,41300,1990,8.57,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5245,41300,1991,8.32,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5244,41300,1992,8.15,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5243,41300,1993,8.58,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5242,41300,1994,9.2,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5241,41300,1995,8.98,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5240,41300,1996,9.1,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523f,41300,1997,8.3,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523e,41300,1998,9.28,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523d,41300,1999,9.79,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523c,41300,2000,9.32,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523b,41300,2001,9.54,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-523a,41300,2002,9.54,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5239,41300,2003,9.37,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5238,41300,2004,9.78,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5237,41300,2005,9.35,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5236,41300,2006,9.92,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5235,41300,2007,9.73,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5234,41300,2008,9.48,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5233,41300,2009,9.87,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5232,41300,2010,10.03,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5231,41300,2011,9.3,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5230,41300,2012,9.34,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522f,41300,2013,6.6,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522e,41300,2014,6.82,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522d,41300,2015,7.75,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522c,41300,2016,7.86,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522b,41300,2017,7.84,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-522a,41300,2018,7.31,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5229,41300,2019,7.53,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5228,41300,2020,7.07,POINT (9211687.863143386 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5227,41301,1901,-1.45,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5226,41301,1902,-1.4,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5225,41301,1903,-1.45,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5224,41301,1904,-1.62,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5223,41301,1905,-2.32,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5222,41301,1906,-1.59,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5221,41301,1907,-1.85,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5220,41301,1908,-1.25,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521f,41301,1909,-1.1,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521e,41301,1910,-1.89,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521d,41301,1911,-1.9,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521c,41301,1912,-2.07,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521b,41301,1913,-2.4,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-521a,41301,1914,-2.15,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5219,41301,1915,-1.34,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5218,41301,1916,-1.45,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5217,41301,1917,-2.52,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5216,41301,1918,-1.98,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5215,41301,1919,-2.23,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5214,41301,1920,-1.98,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5213,41301,1921,-1.87,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5212,41301,1922,-1.5,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5211,41301,1923,-1.37,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5210,41301,1924,-1.35,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520f,41301,1925,-2.03,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520e,41301,1926,-2.08,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520d,41301,1927,-2,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520c,41301,1928,-1.43,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520b,41301,1929,-1.65,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-520a,41301,1930,-1.83,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5209,41301,1931,-1.42,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5208,41301,1932,-1.35,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5207,41301,1933,-1.86,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5206,41301,1934,-1.61,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5205,41301,1935,-1.61,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5204,41301,1936,-2.12,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5203,41301,1937,-1.8,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5202,41301,1938,-1.62,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5201,41301,1939,-1.6,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-5200,41301,1940,-1.78,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ff,41301,1941,-0.86,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51fe,41301,1942,-1.18,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51fd,41301,1943,-1.12,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51fc,41301,1944,-1.35,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51fb,41301,1945,-1.7,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51fa,41301,1946,-0.99,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f9,41301,1947,-0.89,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f8,41301,1948,-1.25,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f7,41301,1949,-1.37,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f6,41301,1950,-1.57,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f5,41301,1951,-1.13,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f4,41301,1952,-1.17,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f3,41301,1953,-0.85,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f2,41301,1954,-1.22,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f1,41301,1955,-1.26,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51f0,41301,1956,-1.04,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ef,41301,1957,-1.32,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ee,41301,1958,-0.84,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ed,41301,1959,-1.37,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ec,41301,1960,-1.27,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51eb,41301,1961,-1.43,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51ea,41301,1962,-1.47,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e9,41301,1963,-1.41,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e8,41301,1964,-1.13,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e7,41301,1965,-1.72,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e6,41301,1966,-1.22,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e5,41301,1967,-1.79,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e4,41301,1968,-1.75,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e3,41301,1969,-0.9,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e2,41301,1970,-1.05,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e1,41301,1971,-2.02,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51e0,41301,1972,-1.7,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51df,41301,1973,-1.7,POINT (9267347.608540025 3343864.953833735)
temp_anual_espacial_p.fid--5ff12b53_179f503477f_-51de,41301,1974,-1.62,POINT (9267347.608540025 3343864.953833735)
