FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-719a,42531,2008,1.25,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7199,42531,2009,1.08,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7198,42531,2010,1.24,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7197,42531,2011,1.25,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7196,42531,2012,1.39,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7195,42532,1901,1.26,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7194,42532,1902,1.31,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7193,42532,1903,1.21,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7192,42532,1904,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7191,42532,1905,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7190,42532,1906,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718f,42532,1907,1.21,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718e,42532,1908,1.32,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718d,42532,1909,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718c,42532,1910,1.09,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718b,42532,1911,1.01,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-718a,42532,1912,1.24,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7189,42532,1913,1.02,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7188,42532,1914,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7187,42532,1915,1.05,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7186,42532,1916,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7185,42532,1917,0.98,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7184,42532,1918,1.28,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7183,42532,1919,1.1,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7182,42532,1920,1.22,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7181,42532,1921,1.14,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7180,42532,1922,1.31,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717f,42532,1923,1.19,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717e,42532,1924,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717d,42532,1925,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717c,42532,1926,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717b,42532,1927,1.09,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-717a,42532,1928,0.89,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7179,42532,1929,1.05,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7178,42532,1930,1.13,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7177,42532,1931,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7176,42532,1932,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7175,42532,1933,0.93,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7174,42532,1934,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7173,42532,1935,1.21,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7172,42532,1936,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7171,42532,1937,1.08,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7170,42532,1938,1.17,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716f,42532,1939,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716e,42532,1940,1.09,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716d,42532,1941,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716c,42532,1942,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716b,42532,1943,1.32,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-716a,42532,1944,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7169,42532,1945,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7168,42532,1946,1.19,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7167,42532,1947,1.29,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7166,42532,1948,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7165,42532,1949,1.21,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7164,42532,1950,1.17,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7163,42532,1951,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7162,42532,1952,1.18,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7161,42532,1953,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7160,42532,1954,1.14,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715f,42532,1955,1.05,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715e,42532,1956,1.02,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715d,42532,1957,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715c,42532,1958,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715b,42532,1959,1,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-715a,42532,1960,1.17,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7159,42532,1961,1.08,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7158,42532,1962,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7157,42532,1963,1.22,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7156,42532,1964,1.3,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7155,42532,1965,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7154,42532,1966,1.18,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7153,42532,1967,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7152,42532,1968,1.17,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7151,42532,1969,1.19,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7150,42532,1970,1.06,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714f,42532,1971,0.96,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714e,42532,1972,1.14,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714d,42532,1973,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714c,42532,1974,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714b,42532,1975,1.07,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-714a,42532,1976,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7149,42532,1977,1.03,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7148,42532,1978,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7147,42532,1979,1.09,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7146,42532,1980,1.24,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7145,42532,1981,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7144,42532,1982,1.04,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7143,42532,1983,1,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7142,42532,1984,1.07,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7141,42532,1985,1.11,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7140,42532,1986,1.01,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713f,42532,1987,1.08,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713e,42532,1988,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713d,42532,1989,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713c,42532,1990,1.18,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713b,42532,1991,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-713a,42532,1992,1.23,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7139,42532,1993,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7138,42532,1994,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7137,42532,1995,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7136,42532,1996,1.02,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7135,42532,1997,1.02,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7134,42532,1998,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7133,42532,1999,1.13,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7132,42532,2000,1.26,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7131,42532,2001,1.04,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7130,42532,2002,1.12,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712f,42532,2003,1.18,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712e,42532,2004,1.16,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712d,42532,2005,1.15,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712c,42532,2006,1.2,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712b,42532,2007,1.01,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-712a,42532,2008,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7129,42532,2009,1.1,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7128,42532,2010,1.18,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7127,42532,2011,1.25,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7126,42532,2012,1.38,POINT (9044708.626953477 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7125,42533,1901,1.25,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7124,42533,1902,1.31,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7123,42533,1903,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7122,42533,1904,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7121,42533,1905,1.27,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7120,42533,1906,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711f,42533,1907,1.1,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711e,42533,1908,1.27,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711d,42533,1909,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711c,42533,1910,1.13,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711b,42533,1911,1.02,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-711a,42533,1912,1.22,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7119,42533,1913,1.06,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7118,42533,1914,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7117,42533,1915,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7116,42533,1916,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7115,42533,1917,1.02,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7114,42533,1918,1.27,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7113,42533,1919,1.11,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7112,42533,1920,1.23,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7111,42533,1921,1.17,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7110,42533,1922,1.26,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710f,42533,1923,1.14,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710e,42533,1924,1.26,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710d,42533,1925,1.24,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710c,42533,1926,1.24,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710b,42533,1927,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-710a,42533,1928,0.91,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7109,42533,1929,1.06,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7108,42533,1930,1.13,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7107,42533,1931,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7106,42533,1932,1.23,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7105,42533,1933,0.96,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7104,42533,1934,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7103,42533,1935,1.22,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7102,42533,1936,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7101,42533,1937,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-7100,42533,1938,1.2,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ff,42533,1939,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70fe,42533,1940,1.11,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70fd,42533,1941,1.18,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70fc,42533,1942,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70fb,42533,1943,1.3,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70fa,42533,1944,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f9,42533,1945,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f8,42533,1946,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f7,42533,1947,1.3,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f6,42533,1948,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f5,42533,1949,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f4,42533,1950,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f3,42533,1951,1.17,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f2,42533,1952,1.19,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f1,42533,1953,1.24,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70f0,42533,1954,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ef,42533,1955,1.07,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ee,42533,1956,1.04,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ed,42533,1957,1.18,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ec,42533,1958,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70eb,42533,1959,1.04,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ea,42533,1960,1.25,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e9,42533,1961,1.09,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e8,42533,1962,1.28,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e7,42533,1963,1.2,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e6,42533,1964,1.25,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e5,42533,1965,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e4,42533,1966,1.24,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e3,42533,1967,1.29,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e2,42533,1968,1.16,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e1,42533,1969,1.25,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70e0,42533,1970,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70df,42533,1971,0.95,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70de,42533,1972,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70dd,42533,1973,1.12,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70dc,42533,1974,1.2,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70db,42533,1975,1.08,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70da,42533,1976,1.31,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d9,42533,1977,1.04,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d8,42533,1978,1.13,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d7,42533,1979,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d6,42533,1980,1.25,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d5,42533,1981,1.23,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d4,42533,1982,1.09,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d3,42533,1983,1.02,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d2,42533,1984,1.11,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d1,42533,1985,1.11,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70d0,42533,1986,1.04,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70cf,42533,1987,1.02,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ce,42533,1988,1.18,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70cd,42533,1989,1.17,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70cc,42533,1990,1.18,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70cb,42533,1991,1.17,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70ca,42533,1992,1.22,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c9,42533,1993,1.15,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c8,42533,1994,1.21,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c7,42533,1995,1.17,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c6,42533,1996,1.04,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c5,42533,1997,1.06,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c4,42533,1998,1.14,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c3,42533,1999,1.14,POINT (9100368.372350115 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_179f504f439_-70c2,42533,2000,1.24,POINT (9100368.372350115 3092272.122885534)
