FID,id_punto,agno,anomalia_temp_min_anual,geom
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a54,42540,2008,0.87,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a55,42540,2009,1.02,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a56,42540,2010,1.2,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a57,42540,2011,0.82,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a58,42540,2012,0.82,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a59,42541,1901,0.21,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5a,42541,1902,0.04,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5b,42541,1903,0.09,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5c,42541,1904,-0.14,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5d,42541,1905,-0.78,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5e,42541,1906,-0.03,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a5f,42541,1907,-0.35,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a60,42541,1908,0.05,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a61,42541,1909,0.25,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a62,42541,1910,-0.32,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a63,42541,1911,-0.34,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a64,42541,1912,-0.42,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a65,42541,1913,-0.72,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a66,42541,1914,-0.55,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a67,42541,1915,0.23,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a68,42541,1916,0.12,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a69,42541,1917,-0.71,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6a,42541,1918,-0.49,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6b,42541,1919,-0.33,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6c,42541,1920,-0.17,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6d,42541,1921,-0.05,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6e,42541,1922,0.21,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a6f,42541,1923,0.18,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a70,42541,1924,0.29,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a71,42541,1925,-0.62,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a72,42541,1926,-0.36,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a73,42541,1927,-0.36,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a74,42541,1928,0.07,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a75,42541,1929,-0.08,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a76,42541,1930,-0.29,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a77,42541,1931,0.2,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a78,42541,1932,0.22,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a79,42541,1933,-0.35,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7a,42541,1934,-0.03,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7b,42541,1935,0.15,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7c,42541,1936,0.15,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7d,42541,1937,0.03,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7e,42541,1938,0.13,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a7f,42541,1939,0.19,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a80,42541,1940,0.04,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a81,42541,1941,0.69,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a82,42541,1942,0.49,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a83,42541,1943,0.54,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a84,42541,1944,0.19,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a85,42541,1945,0.07,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a86,42541,1946,0.44,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a87,42541,1947,0.74,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a88,42541,1948,0.64,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a89,42541,1949,-0.05,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8a,42541,1950,0,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8b,42541,1951,0.3,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8c,42541,1952,0.14,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8d,42541,1953,0.47,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8e,42541,1954,0.14,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a8f,42541,1955,0.42,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a90,42541,1956,0.39,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a91,42541,1957,0.37,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a92,42541,1958,0.89,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a93,42541,1959,0.33,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a94,42541,1960,-0.02,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a95,42541,1961,0.17,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a96,42541,1962,-0.39,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a97,42541,1963,-0.31,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a98,42541,1964,-0.02,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a99,42541,1965,-0.75,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9a,42541,1966,-0.1,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9b,42541,1967,-0.39,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9c,42541,1968,-0.04,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9d,42541,1969,0.29,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9e,42541,1970,0.08,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7a9f,42541,1971,-0.88,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa0,42541,1972,-0.71,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa1,42541,1973,0,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa2,42541,1974,-0.16,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa3,42541,1975,-0.2,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa4,42541,1976,-0.19,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa5,42541,1977,0.04,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa6,42541,1978,-0.2,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa7,42541,1979,0.64,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa8,42541,1980,0.52,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aa9,42541,1981,0,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aaa,42541,1982,0.16,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aab,42541,1983,0.12,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aac,42541,1984,0.19,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aad,42541,1985,0.66,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aae,42541,1986,-0.1,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aaf,42541,1987,0.2,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab0,42541,1988,0.6,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab1,42541,1989,0.04,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab2,42541,1990,0.52,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab3,42541,1991,0.43,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab4,42541,1992,0.06,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab5,42541,1993,0.39,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab6,42541,1994,0.51,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab7,42541,1995,0.69,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab8,42541,1996,0.49,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ab9,42541,1997,0.19,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aba,42541,1998,1.12,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7abb,42541,1999,1.22,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7abc,42541,2000,1.06,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7abd,42541,2001,1.07,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7abe,42541,2002,1.21,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7abf,42541,2003,1.07,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac0,42541,2004,1.09,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac1,42541,2005,1.1,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac2,42541,2006,1.3,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac3,42541,2007,0.99,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac4,42541,2008,0.91,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac5,42541,2009,0.95,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac6,42541,2010,1.18,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac7,42541,2011,0.81,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac8,42541,2012,0.77,POINT (9545646.335523209 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ac9,42542,1901,0.22,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aca,42542,1902,0.06,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7acb,42542,1903,0.14,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7acc,42542,1904,-0.09,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7acd,42542,1905,-0.72,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ace,42542,1906,0.01,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7acf,42542,1907,-0.31,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad0,42542,1908,0.06,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad1,42542,1909,0.3,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad2,42542,1910,-0.28,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad3,42542,1911,-0.29,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad4,42542,1912,-0.37,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad5,42542,1913,-0.68,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad6,42542,1914,-0.48,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad7,42542,1915,0.29,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad8,42542,1916,0.16,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ad9,42542,1917,-0.63,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ada,42542,1918,-0.43,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7adb,42542,1919,-0.23,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7adc,42542,1920,-0.13,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7add,42542,1921,0,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ade,42542,1922,0.3,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7adf,42542,1923,0.21,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae0,42542,1924,0.31,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae1,42542,1925,-0.58,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae2,42542,1926,-0.34,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae3,42542,1927,-0.38,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae4,42542,1928,0.11,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae5,42542,1929,-0.08,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae6,42542,1930,-0.22,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae7,42542,1931,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae8,42542,1932,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7ae9,42542,1933,-0.27,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aea,42542,1934,0,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aeb,42542,1935,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aec,42542,1936,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aed,42542,1937,0.15,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aee,42542,1938,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aef,42542,1939,0.3,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af0,42542,1940,0.08,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af1,42542,1941,0.7,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af2,42542,1942,0.54,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af3,42542,1943,0.54,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af4,42542,1944,0.24,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af5,42542,1945,0.11,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af6,42542,1946,0.41,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af7,42542,1947,0.75,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af8,42542,1948,0.65,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7af9,42542,1949,0,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7afa,42542,1950,0,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7afb,42542,1951,0.23,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7afc,42542,1952,0.12,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7afd,42542,1953,0.46,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7afe,42542,1954,0.13,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7aff,42542,1955,0.4,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b00,42542,1956,0.35,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b01,42542,1957,0.3,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b02,42542,1958,0.87,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b03,42542,1959,0.26,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b04,42542,1960,-0.18,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b05,42542,1961,0.02,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b06,42542,1962,-0.6,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b07,42542,1963,-0.55,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b08,42542,1964,-0.13,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b09,42542,1965,-1,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0a,42542,1966,-0.23,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0b,42542,1967,-0.52,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0c,42542,1968,-0.24,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0d,42542,1969,0.07,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0e,42542,1970,0.01,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b0f,42542,1971,-0.73,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b10,42542,1972,-0.62,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b11,42542,1973,0.12,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b12,42542,1974,-0.13,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b13,42542,1975,-0.05,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b14,42542,1976,0.05,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b15,42542,1977,0.2,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b16,42542,1978,-0.1,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b17,42542,1979,0.69,POINT (9601306.080919845 3092272.122885534)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_7b18,42542,1980,0.59,POINT (9601306.080919845 3092272.122885534)
