FID,id_punto,agno,anomalia_etp_anual,geom
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4462,41622,1989,-3.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4463,41622,1990,-33.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4464,41622,1991,-24.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4465,41622,1992,-24.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4466,41622,1993,-24.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4467,41622,1994,2.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4468,41622,1995,-9.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4469,41622,1996,2.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446a,41622,1997,-18.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446b,41622,1998,-18.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446c,41622,1999,-0.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446d,41622,2000,14.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446e,41622,2001,20.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_446f,41622,2002,5.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4470,41622,2003,-0.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4471,41622,2004,8.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4472,41622,2005,2.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4473,41622,2006,14.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4474,41622,2007,32.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4475,41622,2008,-9.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4476,41622,2009,53.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4477,41622,2010,50.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4478,41622,2011,-9.29,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4479,41622,2012,11.7,POINT (9378667.099333297 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447a,41623,1901,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447b,41623,1902,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447c,41623,1903,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447d,41623,1904,6.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447e,41623,1905,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_447f,41623,1906,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4480,41623,1907,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4481,41623,1908,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4482,41623,1909,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4483,41623,1910,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4484,41623,1911,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4485,41623,1912,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4486,41623,1913,-26.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4487,41623,1914,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4488,41623,1915,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4489,41623,1916,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448a,41623,1917,-29.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448b,41623,1918,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448c,41623,1919,-26.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448d,41623,1920,-29.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448e,41623,1921,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_448f,41623,1922,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4490,41623,1923,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4491,41623,1924,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4492,41623,1925,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4493,41623,1926,-29.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4494,41623,1927,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4495,41623,1928,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4496,41623,1929,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4497,41623,1930,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4498,41623,1931,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4499,41623,1932,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449a,41623,1933,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449b,41623,1934,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449c,41623,1935,30.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449d,41623,1936,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449e,41623,1937,9.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_449f,41623,1938,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a0,41623,1939,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a1,41623,1940,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a2,41623,1941,6.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a3,41623,1942,27.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a4,41623,1943,21.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a5,41623,1944,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a6,41623,1945,15.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a7,41623,1946,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a8,41623,1947,42.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44a9,41623,1948,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44aa,41623,1949,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ab,41623,1950,15.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ac,41623,1951,18.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ad,41623,1952,6.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ae,41623,1953,15.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44af,41623,1954,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b0,41623,1955,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b1,41623,1956,27.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b2,41623,1957,27.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b3,41623,1958,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b4,41623,1959,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b5,41623,1960,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b6,41623,1961,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b7,41623,1962,-32.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b8,41623,1963,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44b9,41623,1964,15.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ba,41623,1965,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44bb,41623,1966,6.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44bc,41623,1967,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44bd,41623,1968,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44be,41623,1969,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44bf,41623,1970,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c0,41623,1971,-26.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c1,41623,1972,15.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c2,41623,1973,-41.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c3,41623,1974,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c4,41623,1975,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c5,41623,1976,-32.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c6,41623,1977,-32.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c7,41623,1978,-50.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c8,41623,1979,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44c9,41623,1980,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ca,41623,1981,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44cb,41623,1982,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44cc,41623,1983,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44cd,41623,1984,6.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ce,41623,1985,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44cf,41623,1986,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d0,41623,1987,-32.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d1,41623,1988,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d2,41623,1989,3.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d3,41623,1990,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d4,41623,1991,-20.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d5,41623,1992,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d6,41623,1993,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d7,41623,1994,-8.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d8,41623,1995,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44d9,41623,1996,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44da,41623,1997,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44db,41623,1998,-23.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44dc,41623,1999,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44dd,41623,2000,-2.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44de,41623,2001,9.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44df,41623,2002,-17.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e0,41623,2003,0.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e1,41623,2004,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e2,41623,2005,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e3,41623,2006,-14.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e4,41623,2007,24.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e5,41623,2008,-5.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e6,41623,2009,30.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e7,41623,2010,36.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e8,41623,2011,-11.3,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44e9,41623,2012,3.69,POINT (9434326.844729934 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ea,41624,1901,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44eb,41624,1902,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ec,41624,1903,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ed,41624,1904,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ee,41624,1905,-28.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ef,41624,1906,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f0,41624,1907,-22.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f1,41624,1908,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f2,41624,1909,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f3,41624,1910,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f4,41624,1911,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f5,41624,1912,-22.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f6,41624,1913,-31.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f7,41624,1914,-25.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f8,41624,1915,-22.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44f9,41624,1916,-19.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44fa,41624,1917,-34.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44fb,41624,1918,-19.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44fc,41624,1919,-25.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44fd,41624,1920,-37.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44fe,41624,1921,-22.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_44ff,41624,1922,1.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4500,41624,1923,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4501,41624,1924,-1.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4502,41624,1925,-19.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4503,41624,1926,-37.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4504,41624,1927,-25.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4505,41624,1928,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4506,41624,1929,-22.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4507,41624,1930,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4508,41624,1931,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4509,41624,1932,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450a,41624,1933,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450b,41624,1934,-4.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450c,41624,1935,19.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450d,41624,1936,1.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450e,41624,1937,-4.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_450f,41624,1938,-4.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4510,41624,1939,-13.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4511,41624,1940,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4512,41624,1941,1.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4513,41624,1942,28.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4514,41624,1943,10.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4515,41624,1944,4.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4516,41624,1945,7.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4517,41624,1946,22.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4518,41624,1947,34.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4519,41624,1948,16.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451a,41624,1949,-7.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451b,41624,1950,7.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451c,41624,1951,4.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451d,41624,1952,7.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451e,41624,1953,7.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_451f,41624,1954,-10.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4520,41624,1955,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4521,41624,1956,25.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4522,41624,1957,4.96,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4523,41624,1958,-1.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4524,41624,1959,-28.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4525,41624,1960,-16.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4526,41624,1961,-28.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4527,41624,1962,-46.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_etp_anual_espacial_p.fid--5ff12b53_179f5047d60_4528,41624,1963,-28.03,POINT (9489986.590126572 3280529.7896193247)
