FID,id_punto,agno,anomalia_etp_anual,geom
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d0a,41941,2010,3.24,POINT (9768285.317109756 3217490.9158222144)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d09,41941,2011,0.24,POINT (9768285.317109756 3217490.9158222144)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d08,41941,2012,-14.75,POINT (9768285.317109756 3217490.9158222144)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d07,42228,2001,-6.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d06,42228,2002,29.16,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d05,42228,2003,-51.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d04,42228,2004,2.16,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d03,42228,2005,-9.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d02,42228,2006,-15.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d01,42228,2007,-48.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7d00,42228,2008,-90.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cff,42228,2009,50.16,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cfe,42228,2010,-12.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cfd,42228,2011,-48.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cfc,42228,2012,-30.83,POINT (8933389.136160204 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cfb,42229,2001,1.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cfa,42229,2002,37.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf9,42229,2003,-40.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf8,42229,2004,7.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf7,42229,2005,7.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf6,42229,2006,-10.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf5,42229,2007,-46.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf4,42229,2008,-82.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf3,42229,2009,55.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf2,42229,2010,1.58,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf1,42229,2011,-46.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cf0,42229,2012,-31.41,POINT (8989048.88155684 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cef,42230,2001,5.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cee,42230,2002,35.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ced,42230,2003,-36.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cec,42230,2004,14.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ceb,42230,2005,8.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cea,42230,2006,-0.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce9,42230,2007,-39.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce8,42230,2008,-75.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce7,42230,2009,59.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce6,42230,2010,8.02,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce5,42230,2011,-42.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce4,42230,2012,-27.97,POINT (9044708.626953477 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce3,42231,2001,0.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce2,42231,2002,30.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce1,42231,2003,-38.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ce0,42231,2004,6.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cdf,42231,2005,9.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cde,42231,2006,-2.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cdd,42231,2007,-29.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cdc,42231,2008,-74.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cdb,42231,2009,63.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cda,42231,2010,18.61,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd9,42231,2011,-35.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd8,42231,2012,-11.38,POINT (9100368.372350115 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd7,42232,2001,8.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd6,42232,2002,35.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd5,42232,2003,-27.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd4,42232,2004,8.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd3,42232,2005,-0.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd2,42232,2006,2.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd1,42232,2007,-18.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cd0,42232,2008,-63.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ccf,42232,2009,65.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cce,42232,2010,26.81,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ccd,42232,2011,-33.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ccc,42232,2012,-9.18,POINT (9156028.117746752 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ccb,42233,2001,17.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cca,42233,2002,29.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc9,42233,2003,-15.19,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc8,42233,2004,2.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc7,42233,2005,11.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc6,42233,2006,8.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc5,42233,2007,-12.19,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc4,42233,2008,-63.19,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc3,42233,2009,62.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc2,42233,2010,32.8,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc1,42233,2011,-24.19,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cc0,42233,2012,-6.19,POINT (9211687.863143386 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cbf,42234,2001,21.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cbe,42234,2002,27.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cbd,42234,2003,-8.77,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cbc,42234,2004,6.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cbb,42234,2005,9.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cba,42234,2006,9.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb9,42234,2007,0.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb8,42234,2008,-44.77,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb7,42234,2009,66.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb6,42234,2010,45.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb5,42234,2011,-17.77,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb4,42234,2012,3.22,POINT (9267347.608540025 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb3,42235,2001,21.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb2,42235,2002,33.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb1,42235,2003,-2.72,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cb0,42235,2004,9.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7caf,42235,2005,12.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cae,42235,2006,9.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cad,42235,2007,0.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cac,42235,2008,-35.72,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7cab,42235,2009,78.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7caa,42235,2010,54.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca9,42235,2011,-11.72,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca8,42235,2012,9.27,POINT (9323007.353936663 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca7,42236,2001,19.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca6,42236,2002,31.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca5,42236,2003,4.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca4,42236,2004,4.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca3,42236,2005,13.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca2,42236,2006,16.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca1,42236,2007,16.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7ca0,42236,2008,-25.42,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9f,42236,2009,73.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9e,42236,2010,64.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9d,42236,2011,-7.42,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9c,42236,2012,13.57,POINT (9378667.099333297 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9b,42237,2001,26.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c9a,42237,2002,29.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c99,42237,2003,14.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c98,42237,2004,-3.78,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c97,42237,2005,14.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c96,42237,2006,14.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c95,42237,2007,11.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c94,42237,2008,-9.78,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c93,42237,2009,68.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c92,42237,2010,74.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c91,42237,2011,-6.78,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c90,42237,2012,26.21,POINT (9434326.844729934 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8f,42238,2001,28.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8e,42238,2002,31.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8d,42238,2003,22.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8c,42238,2004,4.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8b,42238,2005,16.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c8a,42238,2006,16.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c89,42238,2007,22.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c88,42238,2008,-1.94,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c87,42238,2009,73.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c86,42238,2010,73.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c85,42238,2011,-1.94,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c84,42238,2012,22.05,POINT (9489986.590126572 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c83,42239,2001,28.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c82,42239,2002,16.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c81,42239,2003,16.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c80,42239,2004,1.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7f,42239,2005,16.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7e,42239,2006,16.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7d,42239,2007,28.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7c,42239,2008,7.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7b,42239,2009,64.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c7a,42239,2010,73.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c79,42239,2011,-7.48,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c78,42239,2012,16.51,POINT (9545646.335523209 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c77,42240,2001,24.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c76,42240,2002,18.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c75,42240,2003,18.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c74,42240,2004,-5.71,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c73,42240,2005,9.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c72,42240,2006,12.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c71,42240,2007,33.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c70,42240,2008,9.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6f,42240,2009,66.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6e,42240,2010,57.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6d,42240,2011,0.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6c,42240,2012,6.28,POINT (9601306.080919845 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6b,42241,2001,22.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c6a,42241,2002,4.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c69,42241,2003,7.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c68,42241,2004,-4.25,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c67,42241,2005,7.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c66,42241,2006,13.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c65,42241,2007,31.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c64,42241,2008,7.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c63,42241,2009,58.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c62,42241,2010,46.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c61,42241,2011,1.74,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c60,42241,2012,-4.25,POINT (9656965.826316481 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5f,42242,2001,22.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5e,42242,2002,-1.05,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5d,42242,2003,4.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5c,42242,2004,-7.05,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5b,42242,2005,1.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c5a,42242,2006,19.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c59,42242,2007,31.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c58,42242,2008,7.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c57,42242,2009,64.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c56,42242,2010,49.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c55,42242,2011,1.95,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c54,42242,2012,-7.05,POINT (9712625.57171312 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c53,42243,2001,24.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c52,42243,2002,3.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c51,42243,2003,0.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c50,42243,2004,-2.16,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4f,42243,2005,-2.16,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4e,42243,2006,15.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4d,42243,2007,33.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4c,42243,2008,12.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4b,42243,2009,63.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c4a,42243,2010,39.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c49,42243,2011,9.83,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c48,42243,2012,-14.16,POINT (9768285.317109756 3154740.816666564)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c47,42530,2001,-12.44,POINT (8933389.136160204 3092272.122885534)
anomalias_etp_anual_espacial_p.fid--5ff12b53_17a375593c2_-7c46,42530,2002,32.55,POINT (8933389.136160204 3092272.122885534)
