FID,id_punto,agno,seasonality_index,geom
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-770c,41941,2008,0.94,POINT (9768285.317109756 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-770b,41941,2009,0.95,POINT (9768285.317109756 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-770a,41941,2010,0.93,POINT (9768285.317109756 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7709,41941,2011,1.04,POINT (9768285.317109756 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7708,41941,2012,1.02,POINT (9768285.317109756 3217490.9158222144)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7707,42228,2001,0.98,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7706,42228,2002,1.05,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7705,42228,2003,1.05,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7704,42228,2004,1.07,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7703,42228,2005,1.13,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7702,42228,2006,1.1,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7701,42228,2007,0.95,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7700,42228,2008,1.23,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ff,42228,2009,1.08,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76fe,42228,2010,1.27,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76fd,42228,2011,1.23,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76fc,42228,2012,1.38,POINT (8933389.136160204 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76fb,42229,2001,0.99,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76fa,42229,2002,1.09,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f9,42229,2003,1.12,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f8,42229,2004,1.11,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f7,42229,2005,1.12,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f6,42229,2006,1.12,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f5,42229,2007,0.93,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f4,42229,2008,1.27,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f3,42229,2009,1.09,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f2,42229,2010,1.19,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f1,42229,2011,1.23,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76f0,42229,2012,1.37,POINT (8989048.88155684 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ef,42230,2001,1.02,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ee,42230,2002,1.09,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ed,42230,2003,1.15,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ec,42230,2004,1.11,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76eb,42230,2005,1.08,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ea,42230,2006,1.17,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e9,42230,2007,0.94,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e8,42230,2008,1.21,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e7,42230,2009,1.08,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e6,42230,2010,1.19,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e5,42230,2011,1.23,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e4,42230,2012,1.36,POINT (9044708.626953477 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e3,42231,2001,1.06,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e2,42231,2002,1.08,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e1,42231,2003,1.15,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76e0,42231,2004,1.09,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76df,42231,2005,1.05,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76de,42231,2006,1.08,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76dd,42231,2007,0.97,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76dc,42231,2008,1.2,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76db,42231,2009,1.06,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76da,42231,2010,1.19,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d9,42231,2011,1.23,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d8,42231,2012,1.34,POINT (9100368.372350115 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d7,42232,2001,1.08,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d6,42232,2002,1.08,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d5,42232,2003,1.14,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d4,42232,2004,1.07,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d3,42232,2005,1,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d2,42232,2006,1.03,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d1,42232,2007,0.97,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76d0,42232,2008,1.19,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76cf,42232,2009,1.04,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ce,42232,2010,1.17,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76cd,42232,2011,1.21,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76cc,42232,2012,1.3,POINT (9156028.117746752 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76cb,42233,2001,1.09,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ca,42233,2002,1.07,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c9,42233,2003,1.12,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c8,42233,2004,1.03,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c7,42233,2005,0.95,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c6,42233,2006,0.99,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c5,42233,2007,0.97,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c4,42233,2008,1.17,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c3,42233,2009,1.01,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c2,42233,2010,1.14,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c1,42233,2011,1.19,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76c0,42233,2012,1.26,POINT (9211687.863143386 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76bf,42234,2001,1.08,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76be,42234,2002,1.08,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76bd,42234,2003,1.13,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76bc,42234,2004,0.98,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76bb,42234,2005,0.93,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ba,42234,2006,0.94,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b9,42234,2007,0.97,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b8,42234,2008,1.14,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b7,42234,2009,1,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b6,42234,2010,1.11,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b5,42234,2011,1.16,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b4,42234,2012,1.22,POINT (9267347.608540025 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b3,42235,2001,1.08,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b2,42235,2002,1.09,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b1,42235,2003,1.12,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76b0,42235,2004,0.93,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76af,42235,2005,0.9,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ae,42235,2006,0.9,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ad,42235,2007,0.97,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ac,42235,2008,1.12,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76ab,42235,2009,0.99,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76aa,42235,2010,1.07,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a9,42235,2011,1.13,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a8,42235,2012,1.19,POINT (9323007.353936663 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a7,42236,2001,1.07,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a6,42236,2002,1.09,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a5,42236,2003,1.11,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a4,42236,2004,0.88,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a3,42236,2005,0.88,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a2,42236,2006,0.89,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a1,42236,2007,0.97,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-76a0,42236,2008,1.09,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769f,42236,2009,1,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769e,42236,2010,1.06,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769d,42236,2011,1.1,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769c,42236,2012,1.15,POINT (9378667.099333297 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769b,42237,2001,1.09,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-769a,42237,2002,1.1,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7699,42237,2003,1.1,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7698,42237,2004,0.86,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7697,42237,2005,0.88,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7696,42237,2006,0.91,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7695,42237,2007,0.99,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7694,42237,2008,1.08,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7693,42237,2009,1.01,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7692,42237,2010,1.05,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7691,42237,2011,1.09,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7690,42237,2012,1.13,POINT (9434326.844729934 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768f,42238,2001,1.09,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768e,42238,2002,1.11,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768d,42238,2003,1.07,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768c,42238,2004,0.81,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768b,42238,2005,0.88,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-768a,42238,2006,0.93,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7689,42238,2007,0.98,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7688,42238,2008,1.06,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7687,42238,2009,1,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7686,42238,2010,1.04,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7685,42238,2011,1.06,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7684,42238,2012,1.1,POINT (9489986.590126572 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7683,42239,2001,1.06,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7682,42239,2002,1.05,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7681,42239,2003,1.03,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7680,42239,2004,0.76,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767f,42239,2005,0.84,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767e,42239,2006,0.91,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767d,42239,2007,0.94,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767c,42239,2008,1.03,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767b,42239,2009,0.98,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-767a,42239,2010,1.01,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7679,42239,2011,1.06,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7678,42239,2012,1.04,POINT (9545646.335523209 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7677,42240,2001,1.02,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7676,42240,2002,0.99,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7675,42240,2003,1.03,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7674,42240,2004,0.74,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7673,42240,2005,0.81,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7672,42240,2006,0.91,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7671,42240,2007,0.91,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7670,42240,2008,1,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766f,42240,2009,0.96,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766e,42240,2010,0.98,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766d,42240,2011,1.05,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766c,42240,2012,1.01,POINT (9601306.080919845 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766b,42241,2001,1.01,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-766a,42241,2002,0.96,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7669,42241,2003,1.04,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7668,42241,2004,0.72,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7667,42241,2005,0.81,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7666,42241,2006,0.9,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7665,42241,2007,0.91,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7664,42241,2008,0.99,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7663,42241,2009,0.95,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7662,42241,2010,0.97,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7661,42241,2011,1.05,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7660,42241,2012,1.01,POINT (9656965.826316481 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765f,42242,2001,0.97,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765e,42242,2002,0.93,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765d,42242,2003,1.06,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765c,42242,2004,0.7,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765b,42242,2005,0.8,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-765a,42242,2006,0.89,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7659,42242,2007,0.9,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7658,42242,2008,0.97,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7657,42242,2009,0.93,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7656,42242,2010,0.95,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7655,42242,2011,1.05,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7654,42242,2012,1.01,POINT (9712625.57171312 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7653,42243,2001,0.95,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7652,42243,2002,0.91,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7651,42243,2003,1.06,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7650,42243,2004,0.7,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764f,42243,2005,0.79,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764e,42243,2006,0.88,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764d,42243,2007,0.9,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764c,42243,2008,0.96,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764b,42243,2009,0.92,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-764a,42243,2010,0.94,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7649,42243,2011,1.05,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7648,42243,2012,1,POINT (9768285.317109756 3154740.816666564)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7647,42530,2001,1.02,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7646,42530,2002,1.05,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7645,42530,2003,1.08,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7644,42530,2004,1.07,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7643,42530,2005,1.17,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7642,42530,2006,1.13,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7641,42530,2007,1.01,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7640,42530,2008,1.25,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763f,42530,2009,1.09,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763e,42530,2010,1.31,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763d,42530,2011,1.24,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763c,42530,2012,1.4,POINT (8933389.136160204 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763b,42531,2001,1.02,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-763a,42531,2002,1.09,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7639,42531,2003,1.11,POINT (8989048.88155684 3092272.122885534)
seasonality_index_espacial_p.fid--5ff12b53_17a375593c2_-7638,42531,2004,1.12,POINT (8989048.88155684 3092272.122885534)
