FID,id_punto,agno,pre_anual,geom
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_394d,40345,2014,318.2,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_394e,40345,2015,292.5,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_394f,40345,2016,293.3,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3950,40345,2017,351.2,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3951,40345,2018,457.1,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3952,40345,2019,229.8,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3953,40345,2020,444.7,POINT (9489986.590126572 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3954,40346,2001,746.9,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3955,40346,2002,785.7,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3956,40346,2003,799.5,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3957,40346,2004,838.4,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3958,40346,2005,754,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3959,40346,2006,736,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395a,40346,2007,749.7,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395b,40346,2008,674.2,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395c,40346,2009,645.2,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395d,40346,2010,646.7,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395e,40346,2011,919.1,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_395f,40346,2012,599.8,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3960,40346,2013,338.6,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3961,40346,2014,318.2,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3962,40346,2015,292.5,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3963,40346,2016,293.3,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3964,40346,2017,351.2,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3965,40346,2018,457.1,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3966,40346,2019,229.8,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3967,40346,2020,444.7,POINT (9545646.335523209 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3968,40347,2001,794.7,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3969,40347,2002,825.3,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396a,40347,2003,839.6,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396b,40347,2004,873.1,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396c,40347,2005,802.4,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396d,40347,2006,781.5,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396e,40347,2007,800,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_396f,40347,2008,740.6,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3970,40347,2009,715.3,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3971,40347,2010,676.2,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3972,40347,2011,1005,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3973,40347,2012,652.8,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3974,40347,2013,362.5,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3975,40347,2014,299.5,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3976,40347,2015,210.2,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3977,40347,2016,386.5,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3978,40347,2017,348.2,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3979,40347,2018,450.4,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397a,40347,2019,340.6,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397b,40347,2020,435.2,POINT (9601306.080919845 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397c,40348,2001,804.4,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397d,40348,2002,827.4,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397e,40348,2003,845,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_397f,40348,2004,881,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3980,40348,2005,823.3,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3981,40348,2006,787.3,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3982,40348,2007,826.4,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3983,40348,2008,767.9,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3984,40348,2009,746,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3985,40348,2010,671.3,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3986,40348,2011,1034.6,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3987,40348,2012,669,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3988,40348,2013,362.5,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3989,40348,2014,299.5,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398a,40348,2015,210.2,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398b,40348,2016,386.5,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398c,40348,2017,348.2,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398d,40348,2018,450.4,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398e,40348,2019,340.6,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_398f,40348,2020,435.2,POINT (9656965.826316481 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3990,40349,2001,781.7,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3991,40349,2002,800.6,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3992,40349,2003,823.2,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3993,40349,2004,856.4,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3994,40349,2005,814,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3995,40349,2006,762.7,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3996,40349,2007,817,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3997,40349,2008,761,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3998,40349,2009,745,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3999,40349,2010,632.8,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399a,40349,2011,1022.5,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399b,40349,2012,656,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399c,40349,2013,395.9,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399d,40349,2014,317.6,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399e,40349,2015,211,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_399f,40349,2016,423.9,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a0,40349,2017,356.7,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a1,40349,2018,451.9,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a2,40349,2019,385.4,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a3,40349,2020,482.3,POINT (9712625.57171312 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a4,40350,2001,752.2,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a5,40350,2002,771,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a6,40350,2003,793.9,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a7,40350,2004,830.2,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a8,40350,2005,797.2,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39a9,40350,2006,721.7,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39aa,40350,2007,806.4,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ab,40350,2008,743.5,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ac,40350,2009,734.1,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ad,40350,2010,595.9,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ae,40350,2011,994.6,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39af,40350,2012,637.6,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b0,40350,2013,395.9,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b1,40350,2014,317.6,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b2,40350,2015,211,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b3,40350,2016,423.9,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b4,40350,2017,356.7,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b5,40350,2018,451.9,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b6,40350,2019,385.4,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b7,40350,2020,482.3,POINT (9768285.317109756 3535725.659799159)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b8,40665,2001,757.5,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39b9,40665,2002,942.9,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ba,40665,2003,929,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39bb,40665,2004,590,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39bc,40665,2005,771.6,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39bd,40665,2006,872.8,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39be,40665,2007,855.9,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39bf,40665,2008,793.6,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c0,40665,2009,938.3,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c1,40665,2010,741.3,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c2,40665,2011,1533.9,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c3,40665,2012,1089.4,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c4,40665,2013,1732.1,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c5,40665,2014,1550.2,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c6,40665,2015,1536.2,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c7,40665,2016,1498.9,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c8,40665,2017,1560,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39c9,40665,2018,1735.8,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ca,40665,2019,1563.9,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39cb,40665,2020,1523.4,POINT (8933389.136160204 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39cc,40666,2001,703.3,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39cd,40666,2002,854.7,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ce,40666,2003,876.1,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39cf,40666,2004,569.4,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d0,40666,2005,703.2,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d1,40666,2006,754.7,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d2,40666,2007,815.6,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d3,40666,2008,725.9,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d4,40666,2009,815.2,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d5,40666,2010,708.9,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d6,40666,2011,1261,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d7,40666,2012,928.7,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d8,40666,2013,1732.1,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39d9,40666,2014,1550.2,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39da,40666,2015,1536.2,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39db,40666,2016,1498.9,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39dc,40666,2017,1560,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39dd,40666,2018,1735.8,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39de,40666,2019,1563.9,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39df,40666,2020,1523.4,POINT (8989048.88155684 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e0,40667,2001,563.7,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e1,40667,2002,677.8,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e2,40667,2003,715.7,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e3,40667,2004,479.1,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e4,40667,2005,566.4,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e5,40667,2006,599.5,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e6,40667,2007,678.7,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e7,40667,2008,569.8,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e8,40667,2009,602.2,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39e9,40667,2010,581,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ea,40667,2011,904.5,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39eb,40667,2012,699.7,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ec,40667,2013,1361.4,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ed,40667,2014,1112.1,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ee,40667,2015,1084.1,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ef,40667,2016,1140.6,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f0,40667,2017,1102.5,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f1,40667,2018,1206.8,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f2,40667,2019,1180.8,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f3,40667,2020,971.8,POINT (9044708.626953477 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f4,40668,2001,639.2,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f5,40668,2002,752.9,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f6,40668,2003,793.2,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f7,40668,2004,584.7,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f8,40668,2005,643.3,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39f9,40668,2006,700.3,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39fa,40668,2007,741.4,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39fb,40668,2008,673.9,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39fc,40668,2009,641,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39fd,40668,2010,694,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39fe,40668,2011,967,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_39ff,40668,2012,755.1,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3a00,40668,2013,1361.4,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3a01,40668,2014,1112.1,POINT (9100368.372350115 3471454.9819268296)
pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_3a02,40668,2015,1084.1,POINT (9100368.372350115 3471454.9819268296)
