FID,id_punto,agno,temp_anual,geom
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_543e,42231,2011,25.8,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_543f,42231,2012,25.92,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5440,42231,2013,26.67,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5441,42231,2014,26.66,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5442,42231,2015,27.55,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5443,42231,2016,27.66,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5444,42231,2017,27.66,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5445,42231,2018,27.15,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5446,42231,2019,27.32,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5447,42231,2020,26.89,POINT (9100368.372350115 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5448,42232,2001,25.93,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5449,42232,2002,26.32,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544a,42232,2003,26.05,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544b,42232,2004,26.28,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544c,42232,2005,26,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544d,42232,2006,26.25,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544e,42232,2007,25.66,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_544f,42232,2008,25.75,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5450,42232,2009,26.51,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5451,42232,2010,26.57,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5452,42232,2011,25.77,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5453,42232,2012,25.87,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5454,42232,2013,26.62,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5455,42232,2014,26.57,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5456,42232,2015,27.41,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5457,42232,2016,27.49,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5458,42232,2017,27.54,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5459,42232,2018,27.09,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545a,42232,2019,27.3,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545b,42232,2020,26.76,POINT (9156028.117746752 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545c,42233,2001,25.86,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545d,42233,2002,26.19,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545e,42233,2003,25.99,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_545f,42233,2004,26.15,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5460,42233,2005,25.93,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5461,42233,2006,26.16,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5462,42233,2007,25.66,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5463,42233,2008,25.67,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5464,42233,2009,26.37,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5465,42233,2010,26.47,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5466,42233,2011,25.7,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5467,42233,2012,25.8,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5468,42233,2013,25.63,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5469,42233,2014,25.94,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546a,42233,2015,26.73,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546b,42233,2016,26.78,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546c,42233,2017,26.85,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546d,42233,2018,26.48,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546e,42233,2019,26.69,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_546f,42233,2020,26.09,POINT (9211687.863143386 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5470,42234,2001,25.95,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5471,42234,2002,26.2,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5472,42234,2003,26.05,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5473,42234,2004,26.19,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5474,42234,2005,25.98,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5475,42234,2006,26.2,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5476,42234,2007,25.82,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5477,42234,2008,25.75,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5478,42234,2009,26.4,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5479,42234,2010,26.52,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547a,42234,2011,25.8,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547b,42234,2012,25.89,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547c,42234,2013,26.36,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547d,42234,2014,26.51,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547e,42234,2015,27.21,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_547f,42234,2016,27.26,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5480,42234,2017,27.35,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5481,42234,2018,27.03,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5482,42234,2019,27.24,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5483,42234,2020,26.56,POINT (9267347.608540025 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5484,42235,2001,25.82,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5485,42235,2002,26.04,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5486,42235,2003,25.92,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5487,42235,2004,26.01,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5488,42235,2005,25.85,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5489,42235,2006,26.06,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548a,42235,2007,25.76,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548b,42235,2008,25.65,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548c,42235,2009,26.25,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548d,42235,2010,26.38,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548e,42235,2011,25.69,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_548f,42235,2012,25.77,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5490,42235,2013,26.66,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5491,42235,2014,26.7,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5492,42235,2015,27.34,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5493,42235,2016,27.39,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5494,42235,2017,27.45,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5495,42235,2018,27.18,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5496,42235,2019,27.39,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5497,42235,2020,26.7,POINT (9323007.353936663 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5498,42236,2001,25.22,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5499,42236,2002,25.4,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549a,42236,2003,25.3,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549b,42236,2004,25.37,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549c,42236,2005,25.25,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549d,42236,2006,25.48,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549e,42236,2007,25.26,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_549f,42236,2008,25.05,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a0,42236,2009,25.59,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a1,42236,2010,25.77,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a2,42236,2011,25.1,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a3,42236,2012,25.16,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a4,42236,2013,26.26,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a5,42236,2014,26.28,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a6,42236,2015,26.85,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a7,42236,2016,26.95,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a8,42236,2017,26.96,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54a9,42236,2018,26.71,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54aa,42236,2019,26.95,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ab,42236,2020,26.26,POINT (9378667.099333297 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ac,42237,2001,25.2,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ad,42237,2002,25.3,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ae,42237,2003,25.27,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54af,42237,2004,25.29,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b0,42237,2005,25.2,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b1,42237,2006,25.45,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b2,42237,2007,25.29,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b3,42237,2008,25.07,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b4,42237,2009,25.5,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b5,42237,2010,25.7,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b6,42237,2011,25.06,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b7,42237,2012,25.13,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b8,42237,2013,26.24,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54b9,42237,2014,26.27,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ba,42237,2015,26.77,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54bb,42237,2016,26.96,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54bc,42237,2017,26.89,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54bd,42237,2018,26.69,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54be,42237,2019,26.9,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54bf,42237,2020,26.2,POINT (9434326.844729934 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c0,42238,2001,23.58,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c1,42238,2002,23.62,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c2,42238,2003,23.64,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c3,42238,2004,23.64,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c4,42238,2005,23.54,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c5,42238,2006,23.81,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c6,42238,2007,23.8,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c7,42238,2008,23.45,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c8,42238,2009,23.85,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54c9,42238,2010,24.04,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ca,42238,2011,23.45,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54cb,42238,2012,23.46,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54cc,42238,2013,24.04,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54cd,42238,2014,24.13,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ce,42238,2015,24.54,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54cf,42238,2016,24.8,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d0,42238,2017,24.66,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d1,42238,2018,24.49,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d2,42238,2019,24.69,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d3,42238,2020,24,POINT (9489986.590126572 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d4,42239,2001,21.66,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d5,42239,2002,21.61,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d6,42239,2003,21.65,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d7,42239,2004,21.67,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d8,42239,2005,21.55,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54d9,42239,2006,21.89,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54da,42239,2007,21.89,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54db,42239,2008,21.53,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54dc,42239,2009,21.85,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54dd,42239,2010,22.06,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54de,42239,2011,21.51,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54df,42239,2012,21.45,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e0,42239,2013,21.59,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e1,42239,2014,21.69,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e2,42239,2015,22.04,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e3,42239,2016,22.35,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e4,42239,2017,22.2,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e5,42239,2018,22.06,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e6,42239,2019,22.18,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e7,42239,2020,21.45,POINT (9545646.335523209 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e8,42240,2001,18.71,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54e9,42240,2002,18.65,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ea,42240,2003,18.65,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54eb,42240,2004,18.66,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ec,42240,2005,18.59,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ed,42240,2006,18.93,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ee,42240,2007,18.94,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ef,42240,2008,18.58,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f0,42240,2009,18.94,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f1,42240,2010,19.1,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f2,42240,2011,18.55,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f3,42240,2012,18.37,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f4,42240,2013,17.39,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f5,42240,2014,17.74,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f6,42240,2015,18.04,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f7,42240,2016,18.43,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f8,42240,2017,18.22,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54f9,42240,2018,18.08,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54fa,42240,2019,18.15,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54fb,42240,2020,17.44,POINT (9601306.080919845 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54fc,42241,2001,14.93,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54fd,42241,2002,14.81,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54fe,42241,2003,14.83,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_54ff,42241,2004,14.88,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5500,42241,2005,14.8,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5501,42241,2006,15.17,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5502,42241,2007,15.14,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5503,42241,2008,14.81,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5504,42241,2009,15.2,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5505,42241,2010,15.31,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5506,42241,2011,14.79,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5507,42241,2012,14.45,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5508,42241,2013,10.91,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5509,42241,2014,11.59,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550a,42241,2015,11.84,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550b,42241,2016,12.24,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550c,42241,2017,12.02,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550d,42241,2018,11.86,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550e,42241,2019,11.88,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_550f,42241,2020,11.19,POINT (9656965.826316481 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5510,42242,2001,15.85,POINT (9712625.57171312 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5511,42242,2002,15.7,POINT (9712625.57171312 3154740.816666564)
temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5512,42242,2003,15.7,POINT (9712625.57171312 3154740.816666564)
