FID,id_punto,agno,temp_min_anual,geom
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64f6,41941,2011,-4.9,POINT (9768285.317109756 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64f7,41941,2012,-5.5,POINT (9768285.317109756 3217490.9158222144)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64f8,42228,2001,19.44,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64f9,42228,2002,20.04,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64fa,42228,2003,19.51,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64fb,42228,2004,19.75,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64fc,42228,2005,19.35,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64fd,42228,2006,19.8,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64fe,42228,2007,18.9,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_64ff,42228,2008,19.45,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6500,42228,2009,20.15,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6501,42228,2010,20.12,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6502,42228,2011,19.43,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6503,42228,2012,19.71,POINT (8933389.136160204 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6504,42229,2001,19.55,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6505,42229,2002,20.14,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6506,42229,2003,19.61,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6507,42229,2004,19.89,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6508,42229,2005,19.51,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6509,42229,2006,19.92,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650a,42229,2007,18.97,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650b,42229,2008,19.48,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650c,42229,2009,20.24,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650d,42229,2010,20.19,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650e,42229,2011,19.5,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_650f,42229,2012,19.73,POINT (8989048.88155684 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6510,42230,2001,19.68,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6511,42230,2002,20.23,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6512,42230,2003,19.74,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6513,42230,2004,19.99,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6514,42230,2005,19.65,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6515,42230,2006,20.09,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6516,42230,2007,19.14,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6517,42230,2008,19.58,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6518,42230,2009,20.3,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6519,42230,2010,20.26,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651a,42230,2011,19.62,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651b,42230,2012,19.84,POINT (9044708.626953477 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651c,42231,2001,19.79,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651d,42231,2002,20.28,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651e,42231,2003,19.84,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_651f,42231,2004,20.02,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6520,42231,2005,19.78,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6521,42231,2006,20.16,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6522,42231,2007,19.33,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6523,42231,2008,19.67,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6524,42231,2009,20.35,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6525,42231,2010,20.36,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6526,42231,2011,19.71,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6527,42231,2012,19.94,POINT (9100368.372350115 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6528,42232,2001,19.79,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6529,42232,2002,20.2,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652a,42232,2003,19.8,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652b,42232,2004,19.98,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652c,42232,2005,19.76,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652d,42232,2006,20.11,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652e,42232,2007,19.35,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_652f,42232,2008,19.64,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6530,42232,2009,20.26,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6531,42232,2010,20.28,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6532,42232,2011,19.69,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6533,42232,2012,19.85,POINT (9156028.117746752 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6534,42233,2001,19.74,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6535,42233,2002,20.08,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6536,42233,2003,19.75,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6537,42233,2004,19.85,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6538,42233,2005,19.74,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6539,42233,2006,20.05,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653a,42233,2007,19.35,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653b,42233,2008,19.54,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653c,42233,2009,20.08,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653d,42233,2010,20.15,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653e,42233,2011,19.6,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_653f,42233,2012,19.75,POINT (9211687.863143386 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6540,42234,2001,19.83,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6541,42234,2002,20.12,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6542,42234,2003,19.86,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6543,42234,2004,19.95,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6544,42234,2005,19.85,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6545,42234,2006,20.11,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6546,42234,2007,19.5,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6547,42234,2008,19.63,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6548,42234,2009,20.08,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6549,42234,2010,20.2,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654a,42234,2011,19.68,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654b,42234,2012,19.83,POINT (9267347.608540025 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654c,42235,2001,19.79,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654d,42235,2002,20.06,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654e,42235,2003,19.8,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_654f,42235,2004,19.85,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6550,42235,2005,19.8,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6551,42235,2006,20.02,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6552,42235,2007,19.48,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6553,42235,2008,19.59,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6554,42235,2009,19.96,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6555,42235,2010,20.08,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6556,42235,2011,19.6,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6557,42235,2012,19.74,POINT (9323007.353936663 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6558,42236,2001,19.26,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6559,42236,2002,19.5,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655a,42236,2003,19.26,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655b,42236,2004,19.29,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655c,42236,2005,19.29,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655d,42236,2006,19.51,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655e,42236,2007,19.05,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_655f,42236,2008,19.05,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6560,42236,2009,19.31,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6561,42236,2010,19.53,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6562,42236,2011,19.05,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6563,42236,2012,19.14,POINT (9378667.099333297 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6564,42237,2001,19.28,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6565,42237,2002,19.45,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6566,42237,2003,19.29,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6567,42237,2004,19.29,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6568,42237,2005,19.31,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6569,42237,2006,19.51,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656a,42237,2007,19.07,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656b,42237,2008,19.1,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656c,42237,2009,19.24,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656d,42237,2010,19.48,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656e,42237,2011,19.05,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_656f,42237,2012,19.1,POINT (9434326.844729934 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6570,42238,2001,17.68,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6571,42238,2002,17.8,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6572,42238,2003,17.69,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6573,42238,2004,17.65,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6574,42238,2005,17.71,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6575,42238,2006,17.9,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6576,42238,2007,17.59,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6577,42238,2008,17.5,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6578,42238,2009,17.6,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6579,42238,2010,17.8,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657a,42238,2011,17.43,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657b,42238,2012,17.44,POINT (9489986.590126572 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657c,42239,2001,15.78,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657d,42239,2002,15.82,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657e,42239,2003,15.73,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_657f,42239,2004,15.72,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6580,42239,2005,15.75,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6581,42239,2006,15.98,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6582,42239,2007,15.68,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6583,42239,2008,15.58,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6584,42239,2009,15.55,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6585,42239,2010,15.8,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6586,42239,2011,15.49,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6587,42239,2012,15.4,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6588,42240,2001,12.95,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6589,42240,2002,12.98,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658a,42240,2003,12.85,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658b,42240,2004,12.8,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658c,42240,2005,12.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658d,42240,2006,13.1,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658e,42240,2007,12.81,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_658f,42240,2008,12.7,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6590,42240,2009,12.71,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6591,42240,2010,12.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6592,42240,2011,12.61,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6593,42240,2012,12.39,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6594,42241,2001,9.3,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6595,42241,2002,9.28,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6596,42241,2003,9.18,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6597,42241,2004,9.18,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6598,42241,2005,9.27,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6599,42241,2006,9.51,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659a,42241,2007,9.15,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659b,42241,2008,9.11,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659c,42241,2009,9.11,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659d,42241,2010,9.27,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659e,42241,2011,8.99,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_659f,42241,2012,8.6,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a0,42242,2001,10.65,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a1,42242,2002,10.61,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a2,42242,2003,10.5,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a3,42242,2004,10.5,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a4,42242,2005,10.63,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a5,42242,2006,10.89,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a6,42242,2007,10.55,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a7,42242,2008,10.46,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a8,42242,2009,10.55,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65a9,42242,2010,10.64,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65aa,42242,2011,10.37,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65ab,42242,2012,9.84,POINT (9712625.57171312 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65ac,42243,2001,9.4,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65ad,42243,2002,9.37,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65ae,42243,2003,9.28,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65af,42243,2004,9.27,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b0,42243,2005,9.43,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b1,42243,2006,9.7,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b2,42243,2007,9.39,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b3,42243,2008,9.3,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b4,42243,2009,9.45,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b5,42243,2010,9.49,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b6,42243,2011,9.2,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b7,42243,2012,8.56,POINT (9768285.317109756 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b8,42530,2001,19.51,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65b9,42530,2002,20.22,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65ba,42530,2003,19.7,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65bb,42530,2004,19.82,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65bc,42530,2005,19.52,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65bd,42530,2006,19.82,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65be,42530,2007,18.91,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65bf,42530,2008,19.55,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65c0,42530,2009,20.26,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65c1,42530,2010,20.25,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65c2,42530,2011,19.57,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65c3,42530,2012,19.87,POINT (8933389.136160204 3092272.122885534)
temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_65c4,42531,2001,19.47,POINT (8989048.88155684 3092272.122885534)
