FID,id_punto,agno,etp_anual,geom
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b02,41301,2003,795,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b03,41301,2004,810,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b04,41301,2005,807,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b05,41301,2006,810,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b06,41301,2007,831,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b07,41301,2008,798,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b08,41301,2009,831,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b09,41301,2010,831,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0a,41301,2011,795,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0b,41301,2012,816,POINT (9267347.608540025 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0c,41302,2001,819,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0d,41302,2002,795,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0e,41302,2003,807,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b0f,41302,2004,819,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b10,41302,2005,813,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b11,41302,2006,819,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b12,41302,2007,840,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b13,41302,2008,816,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b14,41302,2009,837,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b15,41302,2010,840,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b16,41302,2011,816,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b17,41302,2012,822,POINT (9323007.353936663 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b18,41303,2001,726,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b19,41303,2002,705,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1a,41303,2003,714,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1b,41303,2004,714,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1c,41303,2005,708,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1d,41303,2006,717,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1e,41303,2007,747,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b1f,41303,2008,717,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b20,41303,2009,738,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b21,41303,2010,741,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b22,41303,2011,708,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b23,41303,2012,729,POINT (9378667.099333297 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b24,41304,2001,621,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b25,41304,2002,582,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b26,41304,2003,612,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b27,41304,2004,612,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b28,41304,2005,603,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b29,41304,2006,609,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2a,41304,2007,630,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2b,41304,2008,609,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2c,41304,2009,627,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2d,41304,2010,633,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2e,41304,2011,615,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b2f,41304,2012,627,POINT (9434326.844729934 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b30,41305,2001,627,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b31,41305,2002,591,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b32,41305,2003,615,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b33,41305,2004,612,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b34,41305,2005,606,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b35,41305,2006,606,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b36,41305,2007,639,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b37,41305,2008,615,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b38,41305,2009,636,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b39,41305,2010,633,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3a,41305,2011,615,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3b,41305,2012,630,POINT (9489986.590126572 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3c,41306,2001,744,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3d,41306,2002,717,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3e,41306,2003,735,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b3f,41306,2004,732,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b40,41306,2005,714,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b41,41306,2006,726,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b42,41306,2007,747,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b43,41306,2008,717,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b44,41306,2009,759,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b45,41306,2010,753,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b46,41306,2011,729,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b47,41306,2012,741,POINT (9545646.335523209 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b48,41307,2001,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b49,41307,2002,669,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4a,41307,2003,690,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4b,41307,2004,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4c,41307,2005,669,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4d,41307,2006,678,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4e,41307,2007,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b4f,41307,2008,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b50,41307,2009,708,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b51,41307,2010,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b52,41307,2011,684,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b53,41307,2012,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b54,41308,2001,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b55,41308,2002,690,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b56,41308,2003,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b57,41308,2004,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b58,41308,2005,693,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b59,41308,2006,696,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5a,41308,2007,732,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5b,41308,2008,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5c,41308,2009,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5d,41308,2010,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5e,41308,2011,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b5f,41308,2012,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b60,41309,2001,744,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b61,41309,2002,720,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b62,41309,2003,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b63,41309,2004,732,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b64,41309,2005,726,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b65,41309,2006,729,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b66,41309,2007,762,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b67,41309,2008,735,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b68,41309,2009,774,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b69,41309,2010,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6a,41309,2011,750,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6b,41309,2012,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6c,41310,2001,828,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6d,41310,2002,807,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6e,41310,2003,816,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b6f,41310,2004,822,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b70,41310,2005,801,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b71,41310,2006,816,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b72,41310,2007,858,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b73,41310,2008,819,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b74,41310,2009,861,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b75,41310,2010,831,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b76,41310,2011,825,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b77,41310,2012,825,POINT (9768285.317109756 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b78,41614,2001,1545,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b79,41614,2002,1566,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7a,41614,2003,1494,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7b,41614,2004,1554,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7c,41614,2005,1548,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7d,41614,2006,1551,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7e,41614,2007,1527,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b7f,41614,2008,1461,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b80,41614,2009,1599,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b81,41614,2010,1542,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b82,41614,2011,1497,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b83,41614,2012,1512,POINT (8933389.136160204 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b84,41615,2001,1524,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b85,41615,2002,1548,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b86,41615,2003,1470,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b87,41615,2004,1536,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b88,41615,2005,1518,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b89,41615,2006,1530,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8a,41615,2007,1503,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8b,41615,2008,1440,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8c,41615,2009,1578,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8d,41615,2010,1524,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8e,41615,2011,1473,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b8f,41615,2012,1491,POINT (8989048.88155684 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b90,41616,2001,1497,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b91,41616,2002,1506,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b92,41616,2003,1449,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b93,41616,2004,1494,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b94,41616,2005,1485,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b95,41616,2006,1497,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b96,41616,2007,1476,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b97,41616,2008,1428,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b98,41616,2009,1551,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b99,41616,2010,1497,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9a,41616,2011,1440,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9b,41616,2012,1458,POINT (9044708.626953477 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9c,41617,2001,1386,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9d,41617,2002,1389,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9e,41617,2003,1335,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7b9f,41617,2004,1383,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba0,41617,2005,1368,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba1,41617,2006,1383,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba2,41617,2007,1371,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba3,41617,2008,1317,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba4,41617,2009,1428,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba5,41617,2010,1395,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba6,41617,2011,1338,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba7,41617,2012,1359,POINT (9100368.372350115 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba8,41618,2001,1209,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7ba9,41618,2002,1203,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7baa,41618,2003,1167,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bab,41618,2004,1206,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bac,41618,2005,1191,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bad,41618,2006,1209,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bae,41618,2007,1206,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7baf,41618,2008,1155,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb0,41618,2009,1251,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb1,41618,2010,1224,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb2,41618,2011,1167,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb3,41618,2012,1188,POINT (9156028.117746752 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb4,41619,2001,1086,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb5,41619,2002,1074,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb6,41619,2003,1053,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb7,41619,2004,1083,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb8,41619,2005,1077,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bb9,41619,2006,1086,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bba,41619,2007,1095,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bbb,41619,2008,1041,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bbc,41619,2009,1128,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bbd,41619,2010,1110,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bbe,41619,2011,1044,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bbf,41619,2012,1074,POINT (9211687.863143386 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc0,41620,2001,1023,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc1,41620,2002,1017,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc2,41620,2003,993,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc3,41620,2004,1011,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc4,41620,2005,1014,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc5,41620,2006,1020,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc6,41620,2007,1035,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc7,41620,2008,984,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc8,41620,2009,1053,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bc9,41620,2010,1047,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bca,41620,2011,987,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bcb,41620,2012,1011,POINT (9267347.608540025 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bcc,41621,2001,999,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bcd,41621,2002,981,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bce,41621,2003,969,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bcf,41621,2004,984,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd0,41621,2005,984,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd1,41621,2006,987,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd2,41621,2007,1008,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd3,41621,2008,960,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd4,41621,2009,1032,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd5,41621,2010,1023,POINT (9323007.353936663 3280529.7896193247)
etp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_7bd6,41621,2011,972,POINT (9323007.353936663 3280529.7896193247)
