FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46de,41303,2007,-26,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46df,41303,2008,-39.4,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e0,41303,2009,-213.7,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e1,41303,2010,15.29,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e2,41303,2011,66.49,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e3,41303,2012,1.09,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e4,41303,2013,648.79,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e5,41303,2014,720.89,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e6,41303,2015,619.09,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e7,41303,2016,540.29,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e8,41303,2017,825.59,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46e9,41303,2018,736.79,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ea,41303,2019,390.19,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46eb,41303,2020,911.49,POINT (9378667.099333297 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ec,41304,2001,4.17,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ed,41304,2002,93.77,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ee,41304,2003,128.57,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ef,41304,2004,180.57,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f0,41304,2005,-34.42,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f1,41304,2006,51.87,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f2,41304,2007,-3.02,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f3,41304,2008,-53.82,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f4,41304,2009,-175.02,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f5,41304,2010,-5.12,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f6,41304,2011,68.87,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f7,41304,2012,-4.92,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f8,41304,2013,712.67,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46f9,41304,2014,784.77,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46fa,41304,2015,682.97,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46fb,41304,2016,604.17,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46fc,41304,2017,889.47,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46fd,41304,2018,800.67,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46fe,41304,2019,454.07,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_46ff,41304,2020,975.37,POINT (9434326.844729934 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4700,41305,2001,36.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4701,41305,2002,119.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4702,41305,2003,146.96,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4703,41305,2004,227.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4704,41305,2005,-10.63,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4705,41305,2006,63.46,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4706,41305,2007,15.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4707,41305,2008,-51.63,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4708,41305,2009,-144.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4709,41305,2010,-14.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470a,41305,2011,100.66,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470b,41305,2012,-4.93,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470c,41305,2013,429.76,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470d,41305,2014,439.06,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470e,41305,2015,396.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_470f,41305,2016,383.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4710,41305,2017,355.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4711,41305,2018,556.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4712,41305,2019,370.96,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4713,41305,2020,529.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4714,41306,2001,61.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4715,41306,2002,130.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4716,41306,2003,154.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4717,41306,2004,233.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4718,41306,2005,-14.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4719,41306,2006,64.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471a,41306,2007,20.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471b,41306,2008,-21.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471c,41306,2009,-117.67,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471d,41306,2010,-19.97,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471e,41306,2011,166.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_471f,41306,2012,6.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4720,41306,2013,336.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4721,41306,2014,345.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4722,41306,2015,303.12,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4723,41306,2016,289.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4724,41306,2017,261.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4725,41306,2018,462.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4726,41306,2019,277.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4727,41306,2020,435.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4728,41307,2001,76.13,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4729,41307,2002,132.13,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472a,41307,2003,168.53,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472b,41307,2004,257.83,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472c,41307,2005,23.23,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472d,41307,2006,50.03,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472e,41307,2007,62.73,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_472f,41307,2008,-9.86,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4730,41307,2009,-73.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4731,41307,2010,-24.76,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4732,41307,2011,205.23,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4733,41307,2012,22.53,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4734,41307,2013,-203.66,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4735,41307,2014,-311.16,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4736,41307,2015,-307.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4737,41307,2016,-218.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4738,41307,2017,-272.46,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4739,41307,2018,-122.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473a,41307,2019,-319.66,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473b,41307,2020,-215.06,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473c,41308,2001,94.09,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473d,41308,2002,147.99,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473e,41308,2003,187.69,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_473f,41308,2004,270.59,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4740,41308,2005,35.59,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4741,41308,2006,1.09,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4742,41308,2007,67.99,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4743,41308,2008,-1.81,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4744,41308,2009,-54.11,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4745,41308,2010,-29.51,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4746,41308,2011,195.29,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4747,41308,2012,8.79,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4748,41308,2013,-220.11,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4749,41308,2014,-327.61,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474a,41308,2015,-323.71,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474b,41308,2016,-234.71,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474c,41308,2017,-288.91,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474d,41308,2018,-138.71,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474e,41308,2019,-336.11,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_474f,41308,2020,-231.51,POINT (9656965.826316481 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4750,41309,2001,110.88,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4751,41309,2002,149.58,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4752,41309,2003,194.28,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4753,41309,2004,277.68,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4754,41309,2005,29.98,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4755,41309,2006,-63.01,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4756,41309,2007,49.08,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4757,41309,2008,-4.71,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4758,41309,2009,-61.21,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4759,41309,2010,-45.91,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475a,41309,2011,154.98,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475b,41309,2012,-27.51,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475c,41309,2013,38.98,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475d,41309,2014,-75.51,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475e,41309,2015,-95.81,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_475f,41309,2016,7.08,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4760,41309,2017,-21.11,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4761,41309,2018,65.68,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4762,41309,2019,-102.31,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4763,41309,2020,73.98,POINT (9712625.57171312 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4764,41310,2001,141.5,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4765,41310,2002,170.7,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4766,41310,2003,206.9,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4767,41310,2004,299.8,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4768,41310,2005,17.6,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4769,41310,2006,-106.49,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476a,41310,2007,41.2,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476b,41310,2008,18.3,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476c,41310,2009,-70.69,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476d,41310,2010,-52.89,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476e,41310,2011,130.5,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_476f,41310,2012,-54.29,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4770,41310,2013,-22.29,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4771,41310,2014,-136.79,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4772,41310,2015,-157.09,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4773,41310,2016,-54.19,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4774,41310,2017,-82.39,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4775,41310,2018,4.4,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4776,41310,2019,-163.59,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4777,41310,2020,12.7,POINT (9768285.317109756 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4778,41614,2001,-576.18,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4779,41614,2002,-431.38,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477a,41614,2003,-487.88,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477b,41614,2004,-659.68,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477c,41614,2005,-583.18,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477d,41614,2006,-530.18,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477e,41614,2007,-606.18,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_477f,41614,2008,-335.08,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4780,41614,2009,-510.28,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4781,41614,2010,-861.48,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4782,41614,2011,329.12,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4783,41614,2012,-13.58,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4784,41614,2013,27.22,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4785,41614,2014,-397.48,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4786,41614,2015,-232.28,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4787,41614,2016,-171.78,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4788,41614,2017,-285.68,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4789,41614,2018,157.12,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478a,41614,2019,-224.28,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478b,41614,2020,-115.98,POINT (8933389.136160204 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478c,41615,2001,-531.22,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478d,41615,2002,-375.92,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478e,41615,2003,-421.82,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_478f,41615,2004,-605.92,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4790,41615,2005,-598.82,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4791,41615,2006,-556.32,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4792,41615,2007,-587.02,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4793,41615,2008,-315.82,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4794,41615,2009,-482.92,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4795,41615,2010,-817.22,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4796,41615,2011,356.17,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4797,41615,2012,6.87,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4798,41615,2013,-55.02,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_4799,41615,2014,-479.72,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479a,41615,2015,-314.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479b,41615,2016,-254.02,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479c,41615,2017,-367.92,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479d,41615,2018,74.87,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479e,41615,2019,-306.52,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_479f,41615,2020,-198.22,POINT (8989048.88155684 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_47a0,41616,2001,-459.67,POINT (9044708.626953477 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_47a1,41616,2002,-310.17,POINT (9044708.626953477 3280529.7896193247)
anomalias_pre_anual_espacial_p.fid--5ff12b53_17a374f8fe9_47a2,41616,2003,-327.27,POINT (9044708.626953477 3280529.7896193247)
