FID,id_punto,agno,anomalia_temp_min_anual,geom
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6737,40350,2012,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6738,40665,2001,1.17,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6739,40665,2002,1.24,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673a,40665,2003,0.69,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673b,40665,2004,1.38,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673c,40665,2005,0.75,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673d,40665,2006,1.7,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673e,40665,2007,1.05,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_673f,40665,2008,1.24,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6740,40665,2009,1.54,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6741,40665,2010,1.5,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6742,40665,2011,1.02,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6743,40665,2012,1.24,POINT (8933389.136160204 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6744,40666,2001,1.23,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6745,40666,2002,1.27,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6746,40666,2003,0.77,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6747,40666,2004,1.39,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6748,40666,2005,0.82,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6749,40666,2006,1.75,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674a,40666,2007,1.1,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674b,40666,2008,1.3,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674c,40666,2009,1.55,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674d,40666,2010,1.57,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674e,40666,2011,1.09,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_674f,40666,2012,1.31,POINT (8989048.88155684 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6750,40667,2001,1.24,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6751,40667,2002,1.29,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6752,40667,2003,0.83,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6753,40667,2004,1.39,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6754,40667,2005,0.89,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6755,40667,2006,1.75,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6756,40667,2007,1.18,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6757,40667,2008,1.37,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6758,40667,2009,1.46,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6759,40667,2010,1.58,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675a,40667,2011,1.1,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675b,40667,2012,1.35,POINT (9044708.626953477 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675c,40668,2001,1.28,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675d,40668,2002,1.3,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675e,40668,2003,0.89,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_675f,40668,2004,1.39,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6760,40668,2005,0.96,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6761,40668,2006,1.74,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6762,40668,2007,1.23,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6763,40668,2008,1.39,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6764,40668,2009,1.39,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6765,40668,2010,1.58,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6766,40668,2011,1.13,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6767,40668,2012,1.35,POINT (9100368.372350115 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6768,40669,2001,1.34,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6769,40669,2002,1.29,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676a,40669,2003,0.92,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676b,40669,2004,1.4,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676c,40669,2005,1.03,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676d,40669,2006,1.69,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676e,40669,2007,1.28,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_676f,40669,2008,1.44,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6770,40669,2009,1.32,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6771,40669,2010,1.54,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6772,40669,2011,1.16,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6773,40669,2012,1.39,POINT (9156028.117746752 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6774,40670,2001,1.37,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6775,40670,2002,1.33,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6776,40670,2003,0.97,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6777,40670,2004,1.41,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6778,40670,2005,1.09,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6779,40670,2006,1.71,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677a,40670,2007,1.32,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677b,40670,2008,1.47,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677c,40670,2009,1.25,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677d,40670,2010,1.57,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677e,40670,2011,1.19,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_677f,40670,2012,1.41,POINT (9211687.863143386 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6780,40671,2001,1.44,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6781,40671,2002,1.34,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6782,40671,2003,1.01,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6783,40671,2004,1.39,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6784,40671,2005,1.19,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6785,40671,2006,1.68,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6786,40671,2007,1.37,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6787,40671,2008,1.49,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6788,40671,2009,1.2,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6789,40671,2010,1.53,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678a,40671,2011,1.2,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678b,40671,2012,1.38,POINT (9267347.608540025 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678c,40672,2001,1.48,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678d,40672,2002,1.37,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678e,40672,2003,1.08,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_678f,40672,2004,1.42,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6790,40672,2005,1.22,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6791,40672,2006,1.66,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6792,40672,2007,1.34,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6793,40672,2008,1.39,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6794,40672,2009,1.16,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6795,40672,2010,1.5,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6796,40672,2011,1.12,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6797,40672,2012,1.28,POINT (9323007.353936663 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6798,40673,2001,1.54,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6799,40673,2002,1.43,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679a,40673,2003,1.13,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679b,40673,2004,1.42,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679c,40673,2005,1.29,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679d,40673,2006,1.61,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679e,40673,2007,1.31,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_679f,40673,2008,1.34,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a0,40673,2009,1.1,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a1,40673,2010,1.45,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a2,40673,2011,1.08,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a3,40673,2012,1.15,POINT (9378667.099333297 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a4,40674,2001,1.54,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a5,40674,2002,1.4,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a6,40674,2003,1.15,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a7,40674,2004,1.4,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a8,40674,2005,1.28,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67a9,40674,2006,1.61,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67aa,40674,2007,1.26,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ab,40674,2008,1.25,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ac,40674,2009,1.07,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ad,40674,2010,1.35,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ae,40674,2011,1.01,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67af,40674,2012,1.04,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b0,40675,2001,1.54,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b1,40675,2002,1.38,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b2,40675,2003,1.11,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b3,40675,2004,1.32,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b4,40675,2005,1.31,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b5,40675,2006,1.52,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b6,40675,2007,1.21,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b7,40675,2008,1.14,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b8,40675,2009,1.02,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67b9,40675,2010,1.31,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ba,40675,2011,0.96,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67bb,40675,2012,0.91,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67bc,40676,2001,1.5,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67bd,40676,2002,1.34,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67be,40676,2003,1.09,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67bf,40676,2004,1.32,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c0,40676,2005,1.34,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c1,40676,2006,1.5,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c2,40676,2007,1.16,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c3,40676,2008,1.09,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c4,40676,2009,0.96,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c5,40676,2010,1.25,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c6,40676,2011,0.86,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c7,40676,2012,0.76,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c8,40677,2001,1.45,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67c9,40677,2002,1.29,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ca,40677,2003,1.04,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67cb,40677,2004,1.32,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67cc,40677,2005,1.32,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67cd,40677,2006,1.45,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67ce,40677,2007,1.11,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67cf,40677,2008,1,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d0,40677,2009,0.9,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d1,40677,2010,1.18,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d2,40677,2011,0.81,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d3,40677,2012,0.67,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d4,40678,2001,1.45,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d5,40678,2002,1.29,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_min_anual_espacial_p.fid--5ff12b53_17a374f8fe9_67d6,40678,2003,1.05,POINT (9656965.826316481 3471454.9819268296)
