"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-03",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.15",",,I,06,",,,,,,,"0.29",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-04",,,,,"2",",I","1",",I",,,,,,,,,,,,,"0.46",",,I,16,",,,,,,,"0.49",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-05",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.47",",,I,27,",,,,,,,"1.47",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-06",,,,,"9",",I","9",",I",,,,,,,,,,,,,"4.50",",,I,26,",,,,,,,"11.86",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-07",,,,,"6",",I","6",",I",,,,,,,,,,,,,"1.25",",,I,22,",,,,,,,"4.02",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1942-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"2.00",",,I,30,",,,,,,,"2.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-05",,,,,"7",",I","7",",I",,,,,,,,,,,,,"1.25",",,I,09,",,,,,,,"5.46",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-06",,,,,"12",",I","11",",I",,,,,,,,,,,,,"1.85",",,I,16,+",,,,,,,"11.41",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-07",,,,,"8",",I","7",",I",,,,,,,,,,,,,"2.05",",,I,09,",,,,,,,"8.45",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1943-08",,,,,"13",",I","13",",I",,,,,,,,,,,,,"1.90",",,I,19,",,,,,,,"12.76",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-01",,,,,"5",",I","5",",I",,,,,,,,,,,,,"0.80",",,I,24,",,,,,,,"1.95",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-05",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.35",",,I,31,",,,,,,,"0.35",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-06",,,,,"6",",I","6",",I",,,,,,,,,,,,,"0.90",",,I,01,",,,,,,,"3.74",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-07",,,,,"11",",I","11",",I",,,,,,,,,,,,,"0.75",",,I,29,+",,,,,,,"7.31",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-08",,,,,"3",",I","3",",I",,,,,,,,,,,,,"0.25",",,I,31,",,,,,,,"0.62",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-09",,,,,"5",",I","5",",I",,,,,,,,,,,,,"0.75",",,I,29,",,,,,,,"2.95",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1944-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-01",,,,,"5",",I","5",",I",,,,,,,,,,,,,"0.50",",,I,09,",,,,,,,"1.53",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-04",,,,,"2",",I","1",",I",,,,,,,,,,,,,"1.50",",,I,21,",,,,,,,"1.58",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-05",,,,,"5","3,I","5","3,I",,,,,,,,,,,,,"1.43","3,,I,19,",,,,,,,"3.52","3,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-06",,,,,"0","2,I","0","2,I",,,,,,,,,,,,,"0.00","2,,I,30,+",,,,,,,"0.00","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-07",,,,,"2","3,I","2","3,I",,,,,,,,,,,,,"1.20","3,,I,17,",,,,,,,"2.00","3,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-08",,,,,"11","5,I","11","5,I",,,,,,,,,,,,,"3.00","5,,I,11,",,,,,,,"14.48","5,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1945-10",,,,,"3","5,I","3","5,I",,,,,,,,,,,,,"2.10","5,,I,24,+",,,,,,,"5.20","5,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1946-05",,,,,"5",",I","5",",I",,,,,,,,,,,,,"2.00",",,I,26,",,,,,,,"5.48",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1946-08",,,,,"6",",I","6",",I",,,,,,,,,,,,,"6.00",",,I,30,",,,,,,,"12.45",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1946-09",,,,,"6",",I","6",",I",,,,,,,,,,,,,"8.00",",,I,02,",,,,,,,"22.35",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1946-10",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.40",",,I,18,",,,,,,,"3.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1946-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,28,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-03",,,,,"2",",I","2",",I",,,,,,,,,,,,,"0.50",",,I,20,",,,,,,,"0.65",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-04",,,,,"2",",I","1",",I",,,,,,,,,,,,,"1.10",",,I,19,",,,,,,,"1.15",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-05",,,,,"4",",I","4",",I",,,,,,,,,,,,,"2.00",",,I,22,+",,,,,,,"6.40",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-06",,,,,"3",",I","3",",I",,,,,,,,,,,,,"4.45",",,I,08,",,,,,,,"8.95",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-07",,,,,"10","2,I","10","2,I",,,,,,,,,,,,,"4.50","2,,I,10,",,,,,,,"14.35","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-08",,,,,"13",",I","13",",I",,,,,,,,,,,,,"3.10",",,I,03,",,,,,,,"10.90",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-09",,,,,"9",",I","9",",I",,,,,,,,,,,,,"1.00",",,I,29,+",,,,,,,"7.26",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-10",,,,,"3",",I","3",",I",,,,,,,,,,,,,"3.10",",,I,03,",,,,,,,"5.20",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1947-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1948-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1948-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,29,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1948-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1948-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.50",",,I,29,",,,,,,,"1.50",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.44",",,I,28,",,,,,,,"0.44",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-02",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.00",",,I,05,",,,,,,,"1.76",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-04",,,,,"6","2,I","6","2,I",,,,,,,,,,,,,"1.46","2,,I,27,",,,,,,,"4.02","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-05",,,,,"4","4,I","3","4,I",,,,,,,,,,,,,"2.07","4,,I,19,",,,,,,,"3.42","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-06",,,,,"9","3,I","8","3,I",,,,,,,,,,,,,"3.80","3,,I,12,",,,,,,,"10.85","3,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-07",,,,,"14","2,I","13","2,I",,,,,,,,,,,,,"4.70","2,,I,19,",,,,,,,"14.78","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-08",,,,,"13","4,I","10","4,I",,,,,,,,,,,,,"5.50","4,,I,19,",,,,,,,"16.55","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-09",,,,,"10","2,I","10","2,I",,,,,,,,,,,,,"7.20","2,,I,13,",,,,,,,"11.67","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-10",,,,,"7",",I","5",",I",,,,,,,,,,,,,"4.28",",,I,31,",,,,,,,"6.43",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1949-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.64",",,I,24,",,,,,,,"0.64",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-02",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.06",",,I,11,",,,,,,,"0.06",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-03",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.04",",,I,22,",,,,,,,"1.54",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-06",,,,,"5",",I","5",",I",,,,,,,,,,,,,"2.80",",,I,13,",,,,,,,"6.60",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-07",,,,,"5",",I","5",",I",,,,,,,,,,,,,"1.10",",,I,03,",,,,,,,"2.80",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-08",,,,,"12","1,I","11","1,I",,,,,,,,,,,,,"5.25","1,,I,17,",,,,,,,"16.17","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1950-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,28,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-05",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-06",,,,,"8",",I","8",",I",,,,,,,,,,,,,"3.00",",,I,13,",,,,,,,"10.05",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-07",,,,,"8",",I","8",",I",,,,,,,,,,,,,"5.00",",,I,16,",,,,,,,"15.10",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-08",,,,,"4",",I","4",",I",,,,,,,,,,,,,"4.00",",,I,25,",,,,,,,"9.50",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-09",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.00",",,I,19,",,,,,,,"1.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1951-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-02",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.24",",,I,22,",,,,,,,"0.24",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-04",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.41",",,I,25,",,,,,,,"1.67",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-05",,,,,"6",",I","6",",I",,,,,,,,,,,,,"2.14",",,I,23,",,,,,,,"6.99",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-06",,,,,"5",",I","5",",I",,,,,,,,,,,,,"3.65",",,I,30,",,,,,,,"8.58",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-07",,,,,"9",",I","9",",I",,,,,,,,,,,,,"3.15",",,I,01,",,,,,,,"12.39",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-08",,,,,"9",",I","9",",I",,,,,,,,,,,,,"3.00",",,I,19,",,,,,,,"9.11",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-09",,,,,"4",",I","4",",I",,,,,,,,,,,,,"4.47",",,I,24,",,,,,,,"10.13",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1952-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-02",,,,,"0","1,I","0","1,I",,,,,,,,,,,,,"0.00","1,,I,28,+",,,,,,,"0.00","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-03",,,,,"1","1,I","0","1,I",,,,,,,,,,,,,"0.05","1,,I,08,",,,,,,,"0.05","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-04",,,,,"0","1,I","0","1,I",,,,,,,,,,,,,"0.00","1,,I,30,+",,,,,,,"0.00","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-05",,,,,"2","1,I","2","1,I",,,,,,,,,,,,,"1.25","1,,I,07,",,,,,,,"1.47","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-06",,,,,"7","1,I","7","1,I",,,,,,,,,,,,,"8.80","1,,I,27,",,,,,,,"17.59","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-07",,,,,"16","1,I","16","1,I",,,,,,,,,,,,,"6.51","1,,I,22,",,,,,,,"28.89","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-08",,,,,"6","1,I","6","1,I",,,,,,,,,,,,,"2.65","1,,I,21,",,,,,,,"8.59","1,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1953-09",,,,,"8","2,I","8","2,I",,,,,,,,,,,,,"1.80","2,,I,13,",,,,,,,"7.70","2,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-01",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,28,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-03",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-04",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-05",,,,,"5",",I","4",",I",,,,,,,,,,,,,"4.00",",,I,28,",,,,,,,"8.31",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-06",,,,,"5",",I","5",",I",,,,,,,,,,,,,"2.03",",,I,23,",,,,,,,"4.66",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-07",,,,,"12",",I","12",",I",,,,,,,,,,,,,"4.00",",,I,01,",,,,,,,"24.24",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-08",,,,,"11",",I","11",",I",,,,,,,,,,,,,"6.00",",,I,22,",,,,,,,"25.50",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-09",,,,,"3",",I","3",",I",,,,,,,,,,,,,"3.25",",,I,07,",,,,,,,"6.25",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-10",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-11",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1954-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-01",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,31,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-02",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,28,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-03",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,31,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-04",,,,,"2","4,I","2","4,I",,,,,,,,,,,,,"1.60","4,,I,30,",,,,,,,"2.63","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-05",,,,,"1","4,I","1","4,I",,,,,,,,,,,,,"0.50","4,,I,03,",,,,,,,"0.50","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-06",,,,,"3","4,I","3","4,I",,,,,,,,,,,,,"1.05","4,,I,19,",,,,,,,"2.57","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-07",,,,,"18","4,I","18","4,I",,,,,,,,,,,,,"6.75","4,,I,28,",,,,,,,"39.21","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-08",,,,,"6","4,I","6","4,I",,,,,,,,,,,,,"2.00","4,,I,26,+",,,,,,,"9.50","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-09",,,,,"5","4,I","5","4,I",,,,,,,,,,,,,"3.25","4,,I,17,",,,,,,,"10.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-10",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,31,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-11",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,30,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1955-12",,,,,"0","4,I","0","4,I",,,,,,,,,,,,,"0.00","4,,I,31,+",,,,,,,"0.00","4,,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-01",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.50",",,I,28,",,,,,,,"2.50",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,29,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-03",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.10",",,I,22,",,,,,,,"0.10",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-04",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.00",",,I,24,",,,,,,,"1.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-05",,,,,"4",",I","4",",I",,,,,,,,,,,,,"2.25",",,I,27,",,,,,,,"6.06",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-06",,,,,"12",",I","12",",I",,,,,,,,,,,,,"5.00",",,I,22,",,,,,,,"19.75",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-07",,,,,"6",",I","6",",I",,,,,,,,,,,,,"2.50",",,I,20,",,,,,,,"8.36",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-08",,,,,"10",",I","10",",I",,,,,,,,,,,,,"8.50",",,I,20,",,,,,,,"22.80",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-09",,,,,"12",",I","12",",I",,,,,,,,,,,,,"1.65",",,I,10,",,,,,,,"12.85",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-10",,,,,"6",",I","6",",I",,,,,,,,,,,,,"2.50",",,I,05,",,,,,,,"9.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-11",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.50",",,I,01,",,,,,,,"2.75",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1956-12",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1957-01",,,,,"2",",I","2",",I",,,,,,,,,,,,,"1.50",",,I,10,",,,,,,,"2.75",",,,I",,,,,,
"IN004032101","MADHWAPUR SR, IN","26.6","85.87","56.0","1957-02",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,28,+",,,,,,,"0.00",",,,I",,,,,,
