Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-0.9089, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-2.1672, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-1.7343, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-1.7177, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
-1.6402, 2020-2039, hadgem2_es, Annual Anomaly, NPL
-0.6141, 2020-2039, inmcm4, Annual Anomaly, NPL
-3.9305, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
-2.0313, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-3.5573, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
-2.2478, 2020-2039, miroc_esm, Annual Anomaly, NPL
-1.7682, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-1.5521, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
-2.4443, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
-1.9262, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.6094, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.1909, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
-1.0904, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
